date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,EURNZD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.12.02,26.999999999999247,1.999999999990898,-74.99999999998064,159.00000000000603,-201.00000000000674,43.00000000000415,107.99999999999699,-99.99999999998899,12.000000000012001,-216.00000000000819,-86.99999999999264,47.9999999999925,112.000000000001,9.999999999998899,213.99999999999864,214.00000000000307,-417.0000000000016,-104.99999999999955,313.99999999999204,-188.0000000000024,-242.999999999995,-221.99999999999997,-294.00000000000534,-107.99999999999699,,-992.9999999999825
2019.12.02,0.0,8.999999999992347,-73.99999999999629,150.00000000000568,-198.99999999999363,63.99999999999739,144.99999999999514,-87.99999999999919,-10.999999999983245,-257.000000000005,-114.99999999999844,46.999999999997044,135.99999999999167,9.999999999998899,218.9999999999941,228.99999999999034,-437.0000000000118,-117.99999999999588,409.99999999999926,-212.99999999999386,-280.00000000000114,-248.00000000000378,-324.00000000000205,-134.99999999999625,,-1080.0000000000186
2019.12.02,-11.00000000000545,14.999999999987246,-63.99999999999739,130.00000000000966,-197.99999999998707,77.00000000000485,154.99999999999403,-44.99999999998394,-7.999999999985796,-248.00000000000466,-121.99999999999989,52.99999999999194,134.0000000000008,2.000000000002,200.9999999999934,219.99999999999798,-424.0000000000066,-136.00000000000279,421.99999999998903,-213.99999999999864,-271.0000000000008,-263.0000000000021,-345.0000000000064,-122.99999999998423,,-1062.9999999999948
2019.12.02,-2.000000000002,34.000000000000696,-55.99999999998939,115.99999999999966,-208.99999999999253,53.00000000000304,151.9999999999966,-78.00000000000028,-0.9999999999843467,-228.9999999999992,-120.99999999999334,31.999999999998696,129.00000000000134,12.000000000000899,204.99999999998408,258.0000000000027,-416.000000000011,-146.99999999998602,391.000000000008,-207.9999999999984,-287.9999999999967,-261.0000000000001,-375.0000000000031,-158.99999999999804,,-1167.9999999999588
2019.12.02,4.999999999999449,31.999999999987594,-59.99999999999339,112.99999999999955,-212.99999999999653,53.999999999998494,153.99999999999858,-88.99999999998354,-0.9999999999843467,-202.0000000000124,-120.99999999999334,34.99999999999615,135.99999999999167,17.999999999995797,194.99999999999318,268.0000000000016,-392.0000000000101,-146.00000000000168,405.9999999999952,-182.00000000000216,-269.999999999996,-252.0000000000078,-362.00000000000676,-163.00000000000205,,-1037.000000000033
2019.12.02,-9.999999999998899,69.9999999999923,-55.99999999998939,97.00000000000841,-208.00000000000819,63.99999999999739,169.99999999999238,-114.99999999999844,0.0,-187.00000000001182,-126.99999999999933,47.9999999999925,151.00000000000114,39.999999999995595,210.9999999999843,296.9999999999917,-368.0000000000092,-147.99999999999258,449.9999999999948,-170.0000000000017,-254.99999999999545,-252.0000000000078,-353.99999999999875,-163.00000000000205,,-815.000000000063
2019.12.02,-9.00000000000345,62.000000000006494,-79.99999999999119,111.0000000000042,-245.99999999999068,56.99999999999594,171.99999999999437,-96.99999999999153,-19.999999999997797,-203.00000000000296,-145.9999999999906,37.99999999999359,153.99999999999858,41.000000000002146,218.9999999999941,330.0000000000081,-377.00000000000955,-178.99999999999582,468.00000000000176,-170.99999999999227,-293.99999999999693,-261.0000000000001,-424.00000000000216,-226.99999999999943,,-1081.9999999999652
2019.12.02,0.999999999995449,62.000000000006494,-75.99999999998718,103.9999999999992,-241.99999999998667,58.99999999999794,200.99999999999562,-123.99999999999079,-9.999999999998899,-198.0000000000075,-134.99999999999625,47.9999999999925,190.00000000000128,51.000000000001044,205.99999999998886,339.0000000000004,-364.0000000000043,-160.99999999998892,546.000000000002,-170.99999999999227,-307.00000000000216,-257.0000000000072,-431.99999999999903,-225.99999999999287,,-895.9999999999733
2019.12.02,-19.00000000000235,63.99999999999739,-81.9999999999821,85.00000000000796,-221.99999999998886,65.99999999999939,214.99999999999852,-229.99999999999687,-4.999999999988347,-185.00000000000227,-102.99999999999754,51.99999999999649,196.99999999999162,48.99999999999905,223.99999999998954,239.00000000001143,-376.0000000000048,-139.00000000000023,581.9999999999936,-176.00000000000193,-320.99999999999795,-245.0000000000063,-416.00000000000523,-262.999999999991,,-1008.9999999999808
2019.12.02,-46.999999999997044,39.999999999995595,-77.99999999997809,44.00000000001114,-168.99999999999693,56.0000000000005,239.0000000000003,-104.99999999999955,-37.99999999998249,-193.00000000001205,-130.99999999999224,31.999999999998696,207.99999999999707,7.0000000000014495,115.99999999998545,225.99999999999287,-353.00000000000864,-140.99999999999113,625.9999999999932,-143.00000000000068,-316.99999999999307,-221.99999999999997,-436.00000000000307,-271.99999999998334,,-1050.999999999962
2019.12.02,4.999999999999449,52.000000000007596,-81.9999999999821,61.00000000000705,-160.99999999998892,53.999999999998494,234.00000000000088,-211.99999999998997,-7.0000000000014495,-194.00000000000261,-73.99999999999629,43.999999999999595,209.9999999999991,41.000000000002146,131.99999999997658,171.99999999999437,-382.000000000005,-89.99999999999008,591.9999999999925,-224.99999999999432,-373.00000000000466,-246.99999999999721,-443.99999999999994,-276.9999999999939,,-1170.9999999999686
2019.12.02,2.999999999997449,22.999999999995246,-109.99999999998789,139.00000000001,-157.99999999999147,117.99999999999588,281.99999999999335,-135.9999999999806,-49.99999999999449,-251.00000000000477,-71.99999999999429,107.99999999999699,268.99999999999704,27.999999999994696,252.9999999999859,150.00000000000568,-429.00000000000205,-51.99999999998539,747.0000000000088,-310.99999999999284,-453.9999999999935,-346.9999999999973,-526.0000000000042,-287.9999999999994,,-1063.9999999999472
2019.12.02,4.999999999999449,-89.00000000000574,-130.99999999999224,134.00000000000034,-195.9999999999962,148.99999999999915,320.9999999999935,-64.99999999998174,-51.99999999998539,-243.99999999999977,-95.00000000000064,146.99999999999713,307.99999999999716,-17.000000000000348,84.00000000000318,87.99999999999919,-383.0000000000098,-51.99999999998539,924.9999999999981,-325.9999999999934,-463.99999999999864,-353.99999999999875,-555.0000000000055,-280.9999999999979,,-1142.999999999964
2019.12.02,14.000000000002899,-72.0000000000054,-121.99999999999989,117.00000000000443,-212.99999999999653,134.99999999999625,310.9999999999946,-71.99999999998319,-48.000000000003595,-201.00000000000762,-112.000000000001,130.99999999999224,291.99999999999227,2.000000000002,98.99999999998954,117.99999999999588,-366.00000000001387,-92.99999999998754,879.9999999999919,-277.000000000001,-432.9999999999927,-351.0000000000013,-550.000000000006,-278.9999999999848,,-1090.0000000000223
2019.12.02,2.999999999997449,-124.00000000001299,-102.99999999998644,93.00000000000352,-177.99999999998929,175.99999999999838,327.99999999999494,-28.999999999990145,-38.99999999998904,-187.00000000001182,-92.99999999999864,164.99999999999292,312.00000000000114,-53.00000000000304,9.999999999990905,17.000000000000348,-339.00000000001285,-72.99999999998974,923.0000000000072,-316.99999999999307,-460.9999999999985,-394.00000000000546,-578.0000000000007,-262.999999999991,,-1203.999999999986
2019.12.02,-56.0000000000005,-126.0000000000039,-124.99999999999733,106.99999999999932,-168.99999999999693,195.00000000000074,362.99999999999113,58.000000000002494,-116.99999999998934,-252.00000000000955,-122.99999999999534,145.9999999999906,306.9999999999906,-56.0000000000005,15.999999999991132,-19.999999999997797,-338.0000000000081,-42.999999999993044,1008.0000000000089,-321.9999999999885,-527.9999999999916,-389.000000000006,-629.0000000000018,-330.9999999999924,,-1423.9999999999977
2019.12.02,-124.99999999999733,-130.99999999999224,-129.99999999998568,48.00000000000182,-187.99999999998818,194.0000000000053,389.99999999999034,141.00000000001333,-190.00000000000128,-303.0000000000115,-200.00000000000017,100.00000000000009,292.9999999999988,-43.00000000000415,-6.000000000000227,-35.00000000000725,-328.00000000000296,-65.99999999998829,1110.9999999999952,-322.9999999999933,-530.9999999999917,-417.0000000000007,-677.0000000000053,-343.99999999998875,,-1759.999999999954
2019.12.02,-211.00000000000563,-31.000000000003247,-165.9999999999995,-1.9999999999953388,-296.0000000000074,163.99999999999747,383.99999999999545,99.00000000000463,-343.99999999998875,-329.00000000000773,-319.99999999999807,21.999999999999797,241.99999999999778,13.999999999991797,-2.0000000000095497,150.99999999999002,-249.00000000000944,-109.00000000000354,1114.9999999999993,-272.99999999999613,-463.99999999999864,-431.0000000000036,-712.9999999999969,-361.9999999999957,,-2111.0000000000427
2019.12.02,-209.00000000000364,52.99999999999194,-211.99999999998997,0.0,-330.0000000000081,172.00000000000549,404.99999999999983,65.00000000000395,-339.99999999998477,-327.0000000000124,-313.99999999999204,17.999999999995797,251.00000000000122,126.99999999999933,91.99999999998454,428.00000000000614,-150.00000000000568,-105.99999999998388,1231.9999999999886,-221.9999999999942,-489.9999999999949,-473.0000000000012,-785.0000000000024,-419.9999999999982,,-1534.9999999999945
2019.12.02,-234.00000000000088,85.00000000000173,-176.99999999998272,5.000000000009663,-336.00000000000296,168.99999999999693,414.9999999999987,28.000000000005798,-302.0000000000023,-364.0000000000043,-323.99999999999096,8.999999999992347,252.99999999999213,127.99999999999478,111.99999999999477,479.99999999999153,-272.00000000000557,-224.000000000002,1129.0000000000023,-237.99999999999955,-490.99999999999966,-458.9999999999983,-755.0000000000057,-402.9999999999978,,-1766.000000000012
2019.12.02,-268.0000000000016,221.99999999998886,-51.99999999998539,-30.9999999999917,-312.00000000000114,184.00000000000637,441.99999999999795,24.000000000001798,-263.99999999999756,-385.0000000000051,-363.99999999999767,0.0,253.99999999999866,102.99999999999754,245.00000000000455,581.9999999999936,-317.0000000000073,-333.0000000000055,1072.0000000000064,-240.99999999999966,-504.99999999999545,-467.0000000000063,-785.0000000000024,-425.99999999999307,,-1621.999999999994
2019.12.02,-343.00000000000443,181.9999999999933,-4.999999999988347,-37.9999999999967,-309.99999999998806,202.9999999999976,462.9999999999912,85.00000000000173,-288.99999999998374,-469.0000000000083,-419.9999999999982,-18.0000000000069,235.99999999999176,-4.999999999999449,189.99999999999773,590.0000000000016,-442.0000000000073,-461.0000000000003,1031.9999999999884,-307.9999999999927,-533.0000000000013,-568.0000000000018,-840.0000000000074,-417.0000000000007,,-2485.000000000022
2019.12.02,-353.0000000000033,200.00000000000017,84.0000000000174,9.000000000000341,-333.0000000000055,261.0000000000001,491.99999999999244,124.00000000001299,-215.99999999999397,-545.0000000000017,-435.9999999999919,22.999999999995246,253.99999999999866,-19.999999999997797,234.99999999998522,581.9999999999936,-556.0000000000116,-556.0000000000009,1011.0000000000064,-397.99999999999613,-640.0000000000006,-631.9999999999992,-924.0000000000026,-400.9999999999847,,-2734.9999999999873
2019.12.02,-404.99999999999983,140.0000000000068,160.00000000000458,-21.000000000000796,-299.00000000000483,282.99999999999994,534.0000000000011,216.00000000001617,-198.99999999999363,-532.0000000000107,-451.0000000000014,-14.000000000002899,263.99999999999756,-102.99999999999754,147.99999999999613,458.00000000000284,-572.0000000000027,-583.9999999999845,1048.9999999999889,-397.99999999999613,-649.0000000000009,-619.0000000000028,-923.0000000000072,-448.000000000004,,-2964.999999999996
2019.12.02,-624.9999999999977,123.00000000000644,245.0000000000063,-304.9999999999926,-296.9999999999917,300.99999999999574,562.9999999999912,342.00000000002007,-228.99999999999034,-525.0000000000057,-600.0000000000006,-87.00000000000374,197.99999999999818,-340.00000000000693,-207.00000000002206,438.00000000000506,-553.0000000000115,-907.9999999999977,892.9999999999883,-364.9999999999949,-629.9999999999955,-811.0000000000061,-1134.999999999997,-473.99999999999665,,-4988.0
2019.12.02,-699.0000000000052,99.99999999998899,433.0000000000167,-420.99999999999227,-363.0000000000022,426.00000000000415,650.9999999999905,620.0000000000206,-248.99999999998812,-519.0000000000055,-700.0000000000006,-48.000000000003595,205.99999999999508,-369.0000000000082,-415.00000000002046,405.0000000000109,-548.0000000000018,-1009.9999999999998,895.0000000000014,-362.99999999999955,-625.0,-857.0000000000077,-1151.000000000002,-438.00000000000506,,-5039.000000000015
2019.12.02,-812.999999999997,116.99999999998934,466.00000000001086,-491.9999999999902,-357.00000000000733,456.9999999999963,692.9999999999992,731.000000000015,-265.99999999998846,-484.00000000000887,-734.9999999999968,-46.00000000000159,181.9999999999933,-397.99999999999835,-408.00000000001546,522.0000000000002,-465.0000000000034,-1082.0000000000052,923.0000000000072,-274.0000000000009,-515.0000000000006,-875.999999999999,-1155.000000000006,-424.00000000000216,,-4699.000000000009
2019.12.02,-855.0000000000058,229.99999999999687,511.000000000017,-518.0000000000007,-292.9999999999877,514.0000000000033,754.9999999999945,737.0000000000099,-298.9999999999826,-536.0000000000014,-792.9999999999993,-53.00000000000304,187.9999999999993,-389.000000000006,-411.00000000000136,567.9999999999907,-448.0000000000075,-1132.999999999984,926.999999999989,-292.0000000000016,-564.9999999999977,-912.9999999999972,-1234.0000000000018,-432.9999999999945,,-4734.999999999972
2019.12.02,-814.0000000000036,205.99999999999508,470.00000000001484,-473.99999999998954,-306.9999999999906,482.00000000000466,698.9999999999941,696.0000000000077,-322.00000000000006,-528.0000000000058,-773.0000000000015,-70.0000000000034,152.99999999999204,-296.0000000000074,-282.0000000000107,607.0000000000019,-443.00000000001205,-1034.999999999986,950.9999999999908,-307.00000000000216,-534.9999999999966,-882.000000000005,-1165.000000000005,-395.99999999999636,,-4365.000000000015
2019.12.02,-800.9999999999961,200.00000000000017,460.000000000016,-527.000000000001,-313.00000000000773,483.0000000000001,659.999999999994,642.0000000000092,-346.9999999999862,-523.0000000000103,-757.999999999992,-68.00000000000139,124.99999999999733,-282.99999999999994,-412.00000000000614,628.9999999999907,-394.00000000000546,-1010.9999999999841,875.0000000000035,-265.99999999999113,-465.999999999994,-875.999999999999,-1099.0000000000055,-326.9999999999884,,-4396.999999999957
2019.12.02,-785.9999999999978,228.99999999999034,460.000000000016,-497.99999999999045,-324.9999999999975,478.9999999999961,658.9999999999985,640.0000000000183,-304.9999999999997,-445.0000000000074,-742.9999999999936,-67.00000000000594,151.00000000000114,-279.00000000000705,-366.00000000001387,658.0000000000031,-328.00000000000296,-998.9999999999943,892.9999999999883,-221.9999999999942,-453.00000000000296,-875.999999999999,-1136.0000000000036,-365.99999999999966,,-4024.999999999998
2019.12.02,-819.0000000000031,221.00000000000452,471.0000000000214,-540.9999999999968,-289.9999999999903,485.99999999999756,702.9999999999981,698.0000000000208,-324.9999999999975,-471.00000000000364,-757.999999999992,-70.0000000000034,157.99999999999147,-284.0000000000065,-387.00000000000045,618.9999999999918,-344.0000000000083,-984.9999999999915,964.9999999999936,-221.9999999999942,-451.9999999999982,-860.0000000000052,-1129.0000000000023,-380.00000000000256,,-3995.999999999977
2019.12.02,-841.0000000000028,272.00000000000557,535.0000000000188,-592.9999999999893,-296.0000000000074,504.00000000000443,718.9999999999918,742.0000000000205,-316.99999999998954,-455.0000000000125,-793.9999999999947,-65.99999999999939,164.99999999999292,-289.0000000000059,-438.0000000000166,628.9999999999907,-324.0000000000123,-1075.0000000000036,966.0000000000002,-231.99999999999932,-456.00000000000307,-924.0000000000026,-1180.9999999999986,-370.999999999988,,-4120.000000000001
2019.12.02,-829.9999999999974,285.00000000000193,486.00000000000864,-561.9999999999976,-292.9999999999877,511.0000000000059,744.0000000000002,668.0000000000019,-329.99999999998585,-442.0000000000073,-773.0000000000015,-48.99999999999905,179.99999999999127,-270.0000000000036,-364.0000000000043,689.9999999999907,-327.0000000000124,-1038.99999999999,1031.000000000004,-250.99999999999056,-474.00000000000375,-926.0000000000045,-1177.000000000006,-404.9999999999887,,-3916.9999999999754
2019.12.02,-853.0000000000038,337.99999999999386,538.0000000000163,-588.9999999999986,-273.9999999999965,526.9999999999997,745.9999999999911,705.0000000000001,-333.9999999999899,-443.00000000001205,-795.0000000000013,-58.000000000002494,170.99999999999892,-251.00000000000122,-352.00000000000387,767.9999999999909,-306.0000000000116,-1054.9999999999836,1005.9999999999958,-227.99999999999443,-445.99999999999795,-926.0000000000045,-1167.0000000000068,-375.9999999999986,,-3654.0000000000205
2019.12.02,-861.0000000000007,367.0000000000062,560.0000000000049,-572.0000000000027,-289.0000000000059,541.9999999999981,735.9999999999923,690.0000000000128,-317.9999999999961,-462.0000000000033,-795.9999999999967,-55.000000000005045,151.9999999999966,-260.00000000000466,-338.99999999999864,811.9999999999905,-343.0000000000035,-1099.0000000000055,943.000000000005,-250.99999999999056,-460.9999999999985,-963.0000000000027,-1172.0000000000064,-366.999999999984,,-3805.9999999999986
2019.12.02,-860.0000000000052,340.9999999999913,538.0000000000163,-564.9999999999977,-330.0000000000081,519.9999999999983,717.000000000001,711.0000000000172,-339.99999999998477,-456.00000000000307,-810.9999999999951,-72.0000000000054,143.9999999999997,-253.0000000000032,-354.0000000000134,802.9999999999982,-331.00000000000307,-1096.9999999999925,950.0000000000064,-248.99999999999523,-438.99999999999295,-957.0000000000078,-1163.000000000003,-365.99999999999966,,-3918.9999999999814
2019.12.02,-863.0000000000026,289.9999999999903,529.0000000000017,-563.0000000000024,-384.00000000000654,504.00000000000443,706.999999999991,733.0000000000059,-353.99999999998766,-473.0000000000132,-862.9999999999916,-96.00000000000719,132.99999999999423,-258.0000000000027,-421.99999999999704,815.0000000000101,-297.00000000001125,-1136.999999999988,937.9999999999944,-205.99999999998886,-421.99999999999704,-946.9999999999978,-1185.9999999999982,-383.0,,-4205.0
2019.12.03,-883.0000000000005,261.0000000000001,540.0000000000072,-557.9999999999927,-374.0000000000077,490.00000000000153,696.999999999992,713.0000000000081,-366.999999999984,-528.0000000000058,-873.0000000000016,-114.00000000000298,115.99999999999389,-275.000000000003,-456.0000000000173,612.9999999999969,-370.00000000000455,-1143.9999999999895,923.9999999999915,-235.99999999999,-441.99999999999307,-934.0000000000015,-1182.0000000000052,-383.0,,-4765.000000000008
2019.12.03,-870.0000000000041,289.9999999999903,511.000000000017,-521.0000000000008,-380.9999999999869,478.0000000000006,653.999999999999,759.0000000000208,-377.9999999999894,-519.0000000000055,-873.0000000000016,-118.00000000000699,90.99999999999665,-261.0000000000001,-348.0000000000132,791.0000000000084,-371.9999999999999,-1153.9999999999884,887.9999999999999,-230.99999999999454,-420.99999999999227,-927.0,-1151.9999999999975,-356.9999999999851,,-4420.9999999999345
2019.12.03,-865.0000000000047,292.9999999999877,515.000000000021,-527.000000000001,-373.00000000000114,483.0000000000001,656.000000000001,767.0000000000066,-383.0,-526.0000000000105,-873.0000000000016,-118.00000000000699,81.9999999999932,-263.0000000000021,-346.00000000000364,821.000000000005,-355.000000000004,-1103.9999999999939,848.0000000000043,-233.99999999999466,-417.99999999999216,-935.0000000000081,-1131.0000000000043,-333.9999999999899,,-4320.0
2019.12.03,-849.9999999999952,285.99999999998624,507.000000000013,-545.9999999999923,-364.00000000000875,477.0000000000052,634.0000000000013,769.0000000000197,-371.99999999999454,-516.0000000000053,-848.9999999999998,-117.00000000000044,59.99999999999339,-258.0000000000027,-378.0000000000143,818.0000000000076,-335.00000000000796,-1097.999999999999,797.9999999999876,-214.9999999999892,-396.99999999999136,-917.0000000000011,-1114.9999999999993,-313.99999999999204,,-4291.999999999979
2019.12.03,-866.9999999999956,228.00000000000597,509.00000000000387,-566.0000000000025,-377.0000000000051,494.00000000000557,663.999999999998,783.0000000000003,-390.0000000000015,-513.0000000000052,-863.9999999999981,-103.00000000000864,85.99999999999719,-295.0000000000008,-430.0000000000068,737.0000000000099,-350.0000000000085,-1114.9999999999993,878.000000000001,-274.0000000000009,-456.00000000000307,-983.0000000000006,-1178.0000000000014,-307.99999999999716,,-4690.000000000014
2019.12.03,-817.9999999999965,221.99999999998886,484.00000000001774,-458.999999999989,-360.0000000000048,522.0000000000002,689.9999999999907,786.00000000002,-361.9999999999957,-567.0000000000073,-825.9999999999934,-56.0000000000005,134.99999999999625,-289.0000000000059,-324.0000000000123,713.0000000000081,-411.00000000000136,-1066.9999999999957,958.9999999999987,-331.99999999999363,-501.99999999999534,-990.000000000002,-1158.9999999999989,-295.99999999998516,,-4306.999999999957
2019.12.03,-807.9999999999976,214.00000000000307,477.0000000000163,-451.9999999999982,-350.00000000000585,502.00000000000244,686.9999999999932,783.0000000000003,-349.99999999998363,-553.0000000000115,-800.9999999999961,-51.000000000001044,151.9999999999966,-274.00000000000756,-338.99999999999864,692.0000000000038,-397.00000000000557,-1017.9999999999856,991.9999999999928,-329.9999999999983,-513.9999999999958,-958.0000000000033,-1192.000000000004,-360.9999999999891,,-4248.999999999973
2019.12.03,-809.0000000000042,214.00000000000307,473.0000000000123,-473.99999999998954,-394.00000000000546,485.99999999999756,700.0000000000006,792.9999999999993,-359.99999999998255,-525.0000000000057,-817.9999999999965,-74.00000000000739,153.99999999999858,-270.0000000000036,-362.0000000000232,722.0000000000005,-357.00000000001353,-1059.9999999999943,1028.9999999999911,-283.00000000000125,-489.9999999999949,-933.000000000006,-1179.0000000000077,-363.0000000000022,,-4180.000000000035
2019.12.03,-800.0000000000007,224.99999999998633,472.00000000000574,-450.9999999999934,-357.99999999999164,485.99999999999756,697.9999999999986,751.0000000000127,-358.9999999999982,-559.0000000000117,-805.0000000000001,-85.00000000000173,151.00000000000114,-274.00000000000756,-323.0000000000075,716.9999999999899,-407.0000000000107,-1021.0000000000052,1005.9999999999958,-319.0000000000026,-524.0000000000009,-931.0000000000041,-1190.0000000000023,-395.99999999999636,,-4296.000000000047
2019.12.03,-775.0000000000034,219.99999999999798,473.0000000000123,-402.9999999999916,-364.9999999999931,495.9999999999964,688.9999999999952,694.0000000000168,-336.9999999999873,-539.0000000000015,-784.9999999999912,-43.999999999999595,170.99999999999892,-268.0000000000016,-270.00000000001023,713.0000000000081,-429.00000000000205,-1022.9999999999961,998.9999999999943,-321.9999999999885,-539.999999999992,-924.9999999999981,-1160.0000000000055,-353.0000000000033,,-4082.999999999945
2019.12.03,-739.9999999999962,222.99999999999542,475.0000000000032,-376.99999999999534,-348.9999999999993,502.00000000000244,717.9999999999964,666.000000000011,-285.00000000000193,-537.0000000000061,-752.9999999999926,-55.000000000005045,223.99999999999088,-268.0000000000016,-240.0000000000091,699.0000000000052,-452.0000000000124,-1014.0000000000038,1069.9999999999932,-351.99999999998965,-594.9999999999989,-939.0000000000009,-1219.0000000000034,-407.99999999998613,,-4006.0000000000055
2019.12.03,-756.0000000000011,255.00000000000523,489.0000000000061,-360.99999999999,-350.00000000000585,512.0000000000014,741.9999999999982,632.0000000000103,-281.99999999998226,-572.0000000000027,-764.9999999999934,-43.00000000000415,236.99999999999832,-263.99999999999756,-153.00000000002,727.9999999999953,-510.0000000000051,-1055.9999999999902,1126.0000000000048,-587.9999999999939,-650.9999999999962,-1206.000000000007,-1261.000000000001,-408.9999999999927,,-4505.999999999964
2019.12.03,-756.0000000000011,289.0000000000059,513.0000000000078,-349.9999999999943,-347.0000000000084,706.0000000000066,772.9999999999903,636.0000000000143,-271.99999999998334,-575.0000000000028,-761.999999999996,173.00000000000094,265.99999999999955,-251.00000000000122,-129.0000000000191,785.9999999999978,-515.0000000000006,-1055.9999999999902,1163.000000000003,-607.9999999999899,-662.9999999999967,-1231.9999999999998,-1272.0000000000064,-153.00000000000313,,-3635.999999999967
