1972.07.02,00:00,3.74810,3.77070,3.74810,3.75590,4
1972.07.09,00:00,3.75520,3.75520,3.75200,3.75300,5
1972.07.16,00:00,3.75380,3.77710,3.75380,3.77500,5
1972.07.23,00:00,3.78110,3.78110,3.77180,3.77500,5
1972.07.30,00:00,3.77360,3.77930,3.77360,3.77790,5
1972.08.06,00:00,3.77570,3.77930,3.77570,3.77930,5
1972.08.13,00:00,3.77930,3.78860,3.77930,3.78790,5
1972.08.20,00:00,3.79150,3.79150,3.77930,3.78640,5
1972.08.27,00:00,3.77770,3.78210,3.77770,3.77930,5
1972.09.03,00:00,3.78210,3.78210,3.77750,3.77870,4
1972.09.10,00:00,3.78000,3.78470,3.77930,3.78470,5
1972.09.17,00:00,3.79180,3.79180,3.79000,3.79000,5
1972.09.24,00:00,3.79250,3.80230,3.79250,3.80230,5
1972.10.01,00:00,3.80660,3.80660,3.78720,3.78720,5
1972.10.08,00:00,3.79220,3.79940,3.79220,3.79940,4
1972.10.15,00:00,3.79830,3.79830,3.79400,3.79760,5
1972.10.22,00:00,3.80430,3.80430,3.79870,3.79870,4
1972.10.29,00:00,3.79790,3.79940,3.79650,3.79720,5
1972.11.05,00:00,3.80100,3.80230,3.80080,3.80230,4
1972.11.12,00:00,3.80190,3.80300,3.79940,3.80230,5
1972.11.19,00:00,3.80230,3.80230,3.79250,3.79250,4
1972.11.26,00:00,3.77390,3.78500,3.76580,3.76580,5
1972.12.03,00:00,3.77290,3.77470,3.77180,3.77470,5
1972.12.10,00:00,3.77500,3.77750,3.77500,3.77750,2
1972.12.31,00:00,3.77140,3.77140,3.76360,3.76510,4
1973.01.07,00:00,3.76930,3.76930,3.75850,3.76190,5
1973.01.14,00:00,3.76440,3.76440,3.75900,3.75900,5
1973.01.21,00:00,3.72020,3.73130,3.67110,3.67110,5
1973.01.28,00:00,3.62250,3.62250,3.60490,3.61400,5
1973.02.04,00:00,3.60100,3.60100,3.56000,3.56510,5
1973.02.11,00:00,3.45900,3.45900,3.35800,3.36700,4
1973.02.18,00:00,3.36360,3.36360,3.25200,3.27330,4
1973.02.25,00:00,3.25630,3.25630,3.12990,3.12990,5
1973.03.04,00:00,3.21130,3.21130,3.17260,3.18270,5
1973.03.11,00:00,3.23100,3.26800,3.20410,3.23940,5
1973.03.18,00:00,3.25200,3.25200,3.24040,3.24040,5
1973.03.25,00:00,3.23000,3.24360,3.22480,3.24360,5
1973.04.01,00:00,3.26480,3.26480,3.23310,3.24040,5
1973.04.08,00:00,3.23730,3.23730,3.23000,3.23620,5
1973.04.15,00:00,3.23730,3.24150,3.23000,3.24150,5
1973.04.22,00:00,3.24100,3.24680,3.24100,3.24360,5
1973.04.29,00:00,3.24150,3.24890,3.24040,3.24890,5
1973.05.06,00:00,3.25150,3.25150,3.23680,3.23680,5
1973.05.13,00:00,3.17960,3.17960,3.14470,3.14470,5
1973.05.20,00:00,3.09600,3.12600,3.09600,3.12600,5
1973.05.27,00:00,3.11240,3.11240,3.07410,3.07410,4
1973.06.03,00:00,3.03030,3.08830,3.03030,3.08070,5
1973.06.10,00:00,3.08830,3.09790,3.06370,3.06370,5
1973.06.17,00:00,3.04320,3.06370,3.04040,3.04040,5
1973.06.24,00:00,3.04970,3.04970,2.92830,2.92830,5
1973.07.01,00:00,2.89020,2.89020,2.69910,2.69910,4
1973.07.08,00:00,2.76470,2.88520,2.76470,2.86860,5
1973.07.15,00:00,2.84980,2.84980,2.78710,2.82250,5
1973.07.22,00:00,2.81210,2.81210,2.79330,2.80500,5
1973.07.29,00:00,2.83610,2.85310,2.83610,2.84740,5
1973.08.05,00:00,2.88180,2.94990,2.86290,2.94990,5
1973.08.12,00:00,2.95330,3.04880,2.95330,3.03860,5
1973.08.19,00:00,2.94990,3.06280,2.94990,3.03670,5
1973.08.26,00:00,3.04320,3.04780,3.02110,3.03490,5
1973.09.02,00:00,3.03120,3.03120,3.00030,3.00030,4
1973.09.09,00:00,3.01200,3.03670,3.01200,3.03210,5
1973.09.16,00:00,3.00570,3.01660,2.99310,3.01390,5
1973.09.23,00:00,3.00840,3.03030,3.00840,3.03030,5
1973.09.30,00:00,3.02480,3.02480,3.01660,3.01840,5
1973.10.07,00:00,3.01840,3.01840,3.00030,3.00660,4
1973.10.14,00:00,3.01660,3.02750,3.00390,3.02750,5
1973.10.21,00:00,3.01200,3.05250,3.01200,3.05250,4
1973.10.28,00:00,3.09890,3.09980,3.07690,3.07690,5
1973.11.04,00:00,3.09500,3.13280,3.09500,3.13280,4
1973.11.11,00:00,3.18670,3.18670,3.15760,3.17260,5
1973.11.18,00:00,3.16960,3.23000,3.16960,3.23000,4
1973.11.25,00:00,3.20620,3.21030,3.19590,3.20510,5
1973.12.02,00:00,3.20310,3.21030,3.17260,3.17560,5
1973.12.09,00:00,3.19280,3.19800,3.19080,3.19080,3
1973.12.30,00:00,3.33110,3.33110,3.32450,3.33110,3
1974.01.06,00:00,3.42700,3.42700,3.35570,3.36810,5
1974.01.13,00:00,3.38750,3.39790,3.36930,3.36930,5
1974.01.20,00:00,3.39670,3.39790,3.37380,3.37610,5
1974.01.27,00:00,3.36130,3.36130,3.25520,3.26580,5
1974.02.03,00:00,3.22060,3.25200,3.22060,3.23100,5
1974.02.10,00:00,3.20820,3.20820,3.19080,3.19080,4
1974.02.17,00:00,3.14660,3.14660,3.06560,3.06560,4
1974.02.24,00:00,3.12110,3.15060,3.09500,3.15060,5
1974.03.03,00:00,3.15860,3.15860,3.11530,3.11530,5
1974.03.10,00:00,3.07880,3.11530,3.07880,3.10750,5
1974.03.17,00:00,3.09500,3.09500,3.03030,3.05810,5
1974.03.24,00:00,2.99310,3.02390,2.98510,3.01570,5
1974.03.31,00:00,3.04230,3.07500,3.02940,3.05720,5
1974.04.07,00:00,3.06470,3.07690,3.06000,3.06280,5
1974.04.14,00:00,3.06370,3.06370,3.02300,3.02660,5
1974.04.21,00:00,3.01300,3.01300,2.96560,2.96910,5
1974.04.28,00:00,2.92400,2.96030,2.92400,2.96030,5
1974.05.05,00:00,2.91800,2.93600,2.87360,2.87360,5
1974.05.12,00:00,2.82490,2.89850,2.80900,2.89440,5
1974.05.19,00:00,2.94550,2.94550,2.89100,2.92740,5
1974.05.26,00:00,2.95250,3.00120,2.95250,2.97970,4
1974.06.02,00:00,2.96120,2.97180,2.92830,2.94290,5
1974.06.09,00:00,2.96380,3.00930,2.96380,2.99580,5
1974.06.16,00:00,2.98950,3.01930,2.98950,3.01930,5
1974.06.23,00:00,3.04410,3.04410,2.99940,3.00030,5
1974.06.30,00:00,3.01200,3.01200,2.97000,2.97880,4
1974.07.07,00:00,2.98510,3.00120,2.98330,2.98330,5
1974.07.14,00:00,2.97180,2.97530,2.94290,2.95420,5
1974.07.21,00:00,2.93940,2.94380,2.88600,2.94380,5
1974.07.28,00:00,2.94200,2.97180,2.94200,2.95420,5
1974.08.04,00:00,2.94550,2.97710,2.94550,2.95680,5
1974.08.11,00:00,2.97090,2.98950,2.97090,2.98860,5
1974.08.18,00:00,3.00750,3.01110,2.99490,3.00210,5
1974.08.25,00:00,2.99130,3.01570,2.99130,3.01110,5
1974.09.01,00:00,3.01110,3.02480,3.01110,3.01840,4
1974.09.08,00:00,3.01390,3.01660,3.00030,3.00840,5
1974.09.15,00:00,3.00570,3.00570,2.98420,2.99580,5
1974.09.22,00:00,2.98510,2.98600,2.96910,2.96910,5
1974.09.29,00:00,2.94990,2.95160,2.92400,2.92400,5
1974.10.06,00:00,2.92740,2.93080,2.90530,2.92400,5
1974.10.13,00:00,2.91630,2.91630,2.88850,2.88850,4
1974.10.20,00:00,2.89020,2.89020,2.84980,2.84980,5
1974.10.27,00:00,2.85060,2.87270,2.85060,2.85710,5
1974.11.03,00:00,2.83610,2.83610,2.78780,2.79800,4
1974.11.10,00:00,2.83530,2.83530,2.71000,2.71000,4
1974.11.17,00:00,2.60760,2.81690,2.60760,2.73820,5
1974.11.24,00:00,2.68820,2.71220,2.66310,2.71220,4
1974.12.01,00:00,2.74350,2.74350,2.65110,2.66670,5
1974.12.08,00:00,2.64130,2.64130,2.59810,2.59810,4
1974.12.29,00:00,2.57270,2.57270,2.53040,2.53040,2
1975.01.05,00:00,2.53420,2.57730,2.53420,2.56210,5
1975.01.12,00:00,2.55950,2.57600,2.55950,2.56080,5
1975.01.19,00:00,2.51950,2.52840,2.47220,2.47220,5
1975.01.26,00:00,2.41250,2.50940,2.41250,2.49560,5
1975.02.02,00:00,2.52020,2.54780,2.52020,2.52080,5
1975.02.09,00:00,2.50310,2.50630,2.46790,2.46790,4
1975.02.16,00:00,2.46730,2.48020,2.44920,2.44920,4
1975.02.23,00:00,2.43070,2.43070,2.39520,2.40330,5
1975.03.02,00:00,2.40210,2.47400,2.40210,2.47400,5
1975.03.09,00:00,2.47100,2.49070,2.47040,2.48760,5
1975.03.16,00:00,2.48940,2.49250,2.46120,2.49250,5
1975.03.23,00:00,2.50880,2.54320,2.50820,2.53940,5
1975.03.30,00:00,2.53810,2.56410,2.52020,2.56410,5
1975.04.06,00:00,2.55170,2.57670,2.54840,2.57000,5
1975.04.13,00:00,2.57930,2.57930,2.56670,2.57000,5
1975.04.20,00:00,2.57000,2.57000,2.54780,2.56870,5
1975.04.27,00:00,2.56740,2.56740,2.55750,2.55950,5
1975.05.04,00:00,2.54970,2.54970,2.50500,2.50940,5
1975.05.11,00:00,2.51070,2.52140,2.47590,2.52140,5
1975.05.18,00:00,2.51830,2.51830,2.48080,2.48080,5
1975.05.25,00:00,2.47650,2.50190,2.47650,2.50190,4
1975.06.01,00:00,2.49810,2.50310,2.48760,2.50310,5
1975.06.08,00:00,2.50690,2.50690,2.48820,2.49070,5
1975.06.15,00:00,2.48260,2.49380,2.48200,2.49380,5
1975.06.22,00:00,2.49810,2.50000,2.49380,2.50000,5
1975.06.29,00:00,2.50250,2.53810,2.50250,2.53810,4
1975.07.06,00:00,2.56020,2.57730,2.55040,2.57730,5
1975.07.13,00:00,2.58200,2.63990,2.58200,2.63990,5
1975.07.20,00:00,2.64410,2.67740,2.64410,2.66100,5
1975.07.27,00:00,2.68380,2.70270,2.68380,2.69830,5
1975.08.03,00:00,2.68600,2.69470,2.66600,2.68820,5
1975.08.10,00:00,2.68820,2.68960,2.65820,2.66880,5
1975.08.17,00:00,2.66380,2.67740,2.66100,2.67740,5
1975.08.24,00:00,2.68460,2.68460,2.67670,2.68460,5
1975.08.31,00:00,2.68380,2.68380,2.67380,2.68380,4
1975.09.07,00:00,2.68310,2.69830,2.68310,2.69830,5
1975.09.14,00:00,2.69830,2.72330,2.69830,2.72110,5
1975.09.21,00:00,2.73220,2.74570,2.72630,2.74570,5
1975.09.28,00:00,2.75330,2.75330,2.70420,2.72330,5
1975.10.05,00:00,2.70930,2.70930,2.65960,2.65960,5
1975.10.12,00:00,2.68240,2.68240,2.64550,2.65110,4
1975.10.19,00:00,2.64620,2.64620,2.62740,2.63230,5
1975.10.26,00:00,2.63640,2.64550,2.62470,2.62470,5
1975.11.02,00:00,2.62330,2.64340,2.62330,2.63440,4
1975.11.09,00:00,2.63570,2.66170,2.63570,2.66170,4
1975.11.16,00:00,2.67880,2.67880,2.65040,2.66600,5
1975.11.23,00:00,2.66520,2.67670,2.66240,2.67670,4
1975.11.30,00:00,2.66670,2.66670,2.63920,2.63920,5
1975.12.07,00:00,2.62120,2.63920,2.62120,2.63920,5
1975.12.28,00:00,2.61780,2.61780,2.61780,2.61780,1
1976.01.04,00:00,2.59070,2.60690,2.59070,2.60690,5
1976.01.11,00:00,2.60550,2.60690,2.60080,2.60080,5
1976.01.18,00:00,2.60210,2.61030,2.60210,2.60480,5
1976.01.25,00:00,2.60280,2.60280,2.60210,2.60210,5
1976.02.01,00:00,2.56810,2.59470,2.56810,2.59470,5
1976.02.08,00:00,2.57600,2.57600,2.55100,2.55100,4
1976.02.15,00:00,2.57200,2.57200,2.55690,2.56410,4
1976.02.22,00:00,2.55950,2.56870,2.55620,2.56870,5
1976.02.29,00:00,2.59070,2.59200,2.58130,2.58930,5
1976.03.07,00:00,2.57730,2.58930,2.57600,2.58670,5
1976.03.14,00:00,2.58130,2.58130,2.53290,2.53550,5
1976.03.21,00:00,2.54070,2.56480,2.54070,2.54970,5
1976.03.28,00:00,2.55100,2.55100,2.52650,2.54130,5
1976.04.04,00:00,2.54000,2.54450,2.52840,2.53610,5
1976.04.11,00:00,2.53870,2.53870,2.52140,2.53550,5
1976.04.18,00:00,2.52720,2.53160,2.52330,2.52840,5
1976.04.25,00:00,2.52590,2.52910,2.51380,2.51570,5
1976.05.02,00:00,2.50250,2.50250,2.46790,2.47770,5
1976.05.09,00:00,2.48320,2.50060,2.48080,2.50060,5
1976.05.16,00:00,2.52210,2.52210,2.48260,2.49440,5
1976.05.23,00:00,2.47220,2.47400,2.46060,2.46060,5
1976.05.30,00:00,2.42600,2.45640,2.39410,2.45640,4
1976.06.06,00:00,2.46000,2.50380,2.46000,2.48570,5
1976.06.13,00:00,2.49190,2.49190,2.46730,2.48760,5
1976.06.20,00:00,2.48820,2.48880,2.47040,2.47280,5
1976.06.27,00:00,2.46610,2.47400,2.46610,2.46910,5
1976.07.04,00:00,2.47220,2.47950,2.47220,2.47770,4
1976.07.11,00:00,2.48320,2.48320,2.47520,2.48200,5
1976.07.18,00:00,2.48260,2.51260,2.48260,2.51260,5
1976.07.25,00:00,2.50820,2.50820,2.47220,2.48200,5
1976.08.01,00:00,2.47590,2.48450,2.47590,2.48200,5
1976.08.08,00:00,2.49440,2.50500,2.48880,2.48880,5
1976.08.15,00:00,2.48690,2.48690,2.47040,2.47590,5
1976.08.22,00:00,2.47460,2.47830,2.47400,2.47770,5
1976.08.29,00:00,2.47770,2.48320,2.47160,2.48320,5
1976.09.05,00:00,2.48200,2.48320,2.47770,2.48020,4
1976.09.12,00:00,2.47950,2.47950,2.46970,2.47400,5
1976.09.19,00:00,2.47710,2.47710,2.47160,2.47160,5
1976.09.26,00:00,2.46730,2.46730,2.44500,2.45160,5
1976.10.03,00:00,2.46060,2.46060,2.44740,2.45100,5
1976.10.10,00:00,2.44980,2.45340,2.44260,2.45340,4
1976.10.17,00:00,2.45760,2.45760,2.44200,2.44800,5
1976.10.24,00:00,2.43720,2.44200,2.42900,2.43310,5
1976.10.31,00:00,2.43960,2.44380,2.43720,2.44380,4
1976.11.07,00:00,2.44020,2.44260,2.43900,2.44200,4
1976.11.14,00:00,2.44260,2.44800,2.44260,2.44680,5
1976.11.21,00:00,2.42780,2.44620,2.42780,2.44020,4
1976.11.28,00:00,2.44200,2.45460,2.44200,2.45400,5
1976.12.05,00:00,2.44560,2.45580,2.44560,2.45280,5
1976.12.12,00:00,2.45280,2.45400,2.45280,2.45400,3
1977.01.02,00:00,2.44200,2.46370,2.44200,2.46370,5
1977.01.09,00:00,2.48260,2.49250,2.47520,2.49250,5
1977.01.16,00:00,2.49250,2.50750,2.49250,2.50500,5
1977.01.23,00:00,2.52080,2.54320,2.52080,2.52840,5
1977.01.30,00:00,2.50630,2.51950,2.50630,2.51950,5
1977.02.06,00:00,2.51190,2.51830,2.51190,2.51570,5
1977.02.13,00:00,2.50380,2.51510,2.50380,2.51000,5
1977.02.20,00:00,2.52330,2.54580,2.52330,2.54320,4
1977.02.27,00:00,2.55490,2.55490,2.54710,2.54710,5
1977.03.06,00:00,2.55100,2.56210,2.55100,2.55820,5
1977.03.13,00:00,2.55560,2.55820,2.54840,2.54840,5
1977.03.20,00:00,2.54710,2.55300,2.53420,2.54650,5
1977.03.27,00:00,2.54260,2.54520,2.54260,2.54450,5
1977.04.03,00:00,2.54070,2.54190,2.53420,2.53420,5
1977.04.10,00:00,2.53490,2.53490,2.51320,2.51320,5
1977.04.17,00:00,2.51190,2.52530,2.51190,2.52210,5
1977.04.24,00:00,2.52080,2.53290,2.51700,2.51700,5
1977.05.01,00:00,2.52020,2.52720,2.51830,2.52080,5
1977.05.08,00:00,2.52590,2.52780,2.52330,2.52650,5
1977.05.15,00:00,2.52650,2.52650,2.51950,2.51950,5
1977.05.22,00:00,2.51890,2.51890,2.50440,2.50750,5
1977.05.29,00:00,2.50470,2.50470,2.48820,2.48820,4
1977.06.05,00:00,2.48510,2.49440,2.48510,2.49220,5
1977.06.12,00:00,2.49190,2.49190,2.48830,2.48910,5
1977.06.19,00:00,2.49630,2.50190,2.49310,2.49350,5
1977.06.26,00:00,2.48630,2.48630,2.46120,2.46120,5
1977.07.03,00:00,2.43460,2.43490,2.42370,2.42370,4
1977.07.10,00:00,2.40910,2.41900,2.40910,2.41400,4
1977.07.17,00:00,2.40180,2.40410,2.39640,2.39640,5
1977.07.24,00:00,2.38410,2.40960,2.38320,2.40960,5
1977.07.31,00:00,2.40990,2.40990,2.39870,2.39870,5
1977.08.07,00:00,2.41200,2.42250,2.40760,2.42250,5
1977.08.14,00:00,2.42540,2.44380,2.41950,2.41950,5
1977.08.21,00:00,2.41310,2.41310,2.37450,2.37450,5
1977.08.28,00:00,2.40040,2.40040,2.39230,2.39430,5
1977.09.04,00:00,2.39460,2.39460,2.38150,2.38690,4
1977.09.11,00:00,2.38890,2.39060,2.38350,2.38350,5
1977.09.18,00:00,2.38040,2.38040,2.35900,2.35900,5
1977.09.25,00:00,2.35130,2.36570,2.34190,2.34740,5
1977.10.02,00:00,2.33640,2.33640,2.31320,2.31320,5
1977.10.09,00:00,2.31270,2.31270,2.28000,2.28000,4
1977.10.16,00:00,2.26710,2.26710,2.25680,2.25680,5
1977.10.23,00:00,2.23210,2.24270,2.23210,2.23940,5
1977.10.30,00:00,2.23290,2.23290,2.21460,2.22170,5
1977.11.06,00:00,2.22420,2.22420,2.21140,2.21140,3
1977.11.13,00:00,2.20430,2.20950,2.19680,2.20120,5
1977.11.20,00:00,2.19880,2.19880,2.15980,2.15980,4
1977.11.27,00:00,2.14550,2.16120,2.13860,2.13860,5
1977.12.04,00:00,2.12490,2.13900,2.12130,2.13900,5
1977.12.11,00:00,2.12360,2.12360,2.10610,2.10610,2
1978.01.01,00:00,1.92600,2.04290,1.92600,2.00000,4
1978.01.08,00:00,2.02020,2.02020,1.97820,1.97820,5
1978.01.15,00:00,1.96850,2.01410,1.96850,2.00400,5
1978.01.22,00:00,1.98410,1.98810,1.95810,1.98810,5
1978.01.29,00:00,1.98690,1.98810,1.96770,1.96770,5
1978.02.05,00:00,1.96390,1.96500,1.94820,1.94820,5
1978.02.12,00:00,1.92010,1.92010,1.88320,1.88320,4
1978.02.19,00:00,1.83820,1.85190,1.79600,1.85190,4
1978.02.26,00:00,1.88680,1.88680,1.82050,1.85870,5
1978.03.05,00:00,1.87790,1.97010,1.87790,1.95690,5
1978.03.12,00:00,1.94860,1.94860,1.87970,1.90010,5
1978.03.19,00:00,1.92050,1.93540,1.90110,1.90110,5
1978.03.26,00:00,1.88470,1.89040,1.83150,1.83150,5
1978.04.02,00:00,1.85010,1.88150,1.85010,1.86920,5
1978.04.09,00:00,1.85600,1.88680,1.85600,1.88680,5
1978.04.16,00:00,1.90110,1.97940,1.90110,1.95050,5
1978.04.23,00:00,1.95690,1.96270,1.92860,1.94440,5
1978.04.30,00:00,1.94550,1.96620,1.94550,1.95010,5
1978.05.07,00:00,1.97550,1.99120,1.96460,1.99120,5
1978.05.14,00:00,1.99100,1.99600,1.97160,1.98020,5
1978.05.21,00:00,1.97510,1.97510,1.94890,1.94890,5
1978.05.28,00:00,1.93840,1.93840,1.88390,1.88390,4
1978.06.04,00:00,1.93800,1.93800,1.89470,1.89470,5
1978.06.11,00:00,1.88930,1.90440,1.88860,1.89300,5
1978.06.18,00:00,1.89250,1.89250,1.86430,1.86460,5
1978.06.25,00:00,1.86460,1.86850,1.85120,1.85120,5
1978.07.02,00:00,1.83050,1.83450,1.81720,1.82050,4
1978.07.09,00:00,1.80850,1.82020,1.80850,1.81520,5
1978.07.16,00:00,1.83550,1.83550,1.79310,1.79310,5
1978.07.23,00:00,1.77900,1.79210,1.75900,1.75900,5
1978.07.30,00:00,1.73610,1.73610,1.70790,1.72710,5
1978.08.06,00:00,1.70710,1.70710,1.64800,1.64800,5
1978.08.13,00:00,1.58730,1.65290,1.58730,1.64470,5
1978.08.20,00:00,1.66810,1.68110,1.65850,1.68110,5
1978.08.27,00:00,1.69150,1.69150,1.60500,1.60500,5
1978.09.03,00:00,1.61700,1.63300,1.61600,1.63300,4
1978.09.10,00:00,1.62150,1.62150,1.59400,1.59400,5
1978.09.17,00:00,1.58000,1.58000,1.51600,1.52300,5
1978.09.24,00:00,1.49200,1.55000,1.49000,1.55000,5
1978.10.01,00:00,1.59200,1.59200,1.57400,1.59100,5
1978.10.08,00:00,1.57200,1.57200,1.52650,1.52650,4
1978.10.15,00:00,1.52000,1.53000,1.50950,1.51500,5
1978.10.22,00:00,1.52450,1.53000,1.50400,1.50400,5
1978.10.29,00:00,1.47100,1.62100,1.47100,1.62100,5
1978.11.05,00:00,1.65000,1.65000,1.61600,1.62300,4
1978.11.12,00:00,1.62800,1.72400,1.62800,1.72400,5
1978.11.19,00:00,1.74100,1.74100,1.72300,1.73750,4
1978.11.26,00:00,1.73600,1.73600,1.72200,1.73550,5
1978.12.03,00:00,1.71150,1.71150,1.70200,1.70200,5
1978.12.10,00:00,1.69300,1.69700,1.69300,1.69700,2
1978.12.31,00:00,1.62300,1.64900,1.62300,1.64700,4
1979.01.07,00:00,1.64400,1.68600,1.64400,1.68600,5
1979.01.14,00:00,1.70100,1.70100,1.66500,1.67350,5
1979.01.21,00:00,1.67400,1.68900,1.67400,1.68750,5
1979.01.28,00:00,1.68600,1.71000,1.68600,1.70900,5
1979.02.04,00:00,1.69100,1.69100,1.65800,1.66300,5
1979.02.11,00:00,1.66850,1.67620,1.66700,1.67450,4
1979.02.18,00:00,1.67250,1.67450,1.66750,1.66750,4
1979.02.25,00:00,1.66320,1.67700,1.66320,1.67700,5
1979.03.04,00:00,1.67950,1.67950,1.66850,1.67000,5
1979.03.11,00:00,1.67360,1.68350,1.67360,1.68180,5
1979.03.18,00:00,1.68250,1.69100,1.68250,1.69100,5
1979.03.25,00:00,1.68180,1.69500,1.68180,1.69500,5
1979.04.01,00:00,1.70450,1.71420,1.70450,1.71420,5
1979.04.08,00:00,1.72620,1.72950,1.71530,1.72950,5
1979.04.15,00:00,1.73000,1.73000,1.71400,1.72380,5
1979.04.22,00:00,1.72100,1.72100,1.71250,1.71600,5
1979.04.29,00:00,1.72150,1.72500,1.71770,1.71900,5
1979.05.06,00:00,1.71350,1.72130,1.71350,1.72130,5
1979.05.13,00:00,1.71950,1.73950,1.71950,1.73950,5
1979.05.20,00:00,1.74050,1.74050,1.73350,1.73630,5
1979.05.27,00:00,1.73800,1.74100,1.72500,1.73400,4
1979.06.03,00:00,1.72860,1.73630,1.72860,1.73020,5
1979.06.10,00:00,1.73300,1.73300,1.70030,1.70030,5
