date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,GBPCHF,EURCHF,CHFJPY,EURGBP,GBPJPY,GBPCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.08.23,3.999999999992898,-343.00000000000443,-279.99999999999136,130.99999999998602,-390.0000000000015,206.00000000001728,130.0000000000079,350.9999999999991,151.9999999999966,-557.9999999999927,8.999999999992347,95.00000000000064,288.99999999998374,-495.00000000000455,522.9999999999961,435.0000000000023,,258.99999999998045
2021.08.23,0.999999999995449,-353.0000000000033,-309.99999999998806,166.99999999998738,-436.00000000000307,220.00000000002018,160.00000000000458,385.9999999999957,164.99999999999292,-619.9999999999761,-60.000000000015596,158.0000000000137,224.99999999998633,-564.9999999999977,599.0000000000038,448.0000000000075,,185.00000000002376
2021.08.23,-23.00000000000635,-388.0000000000106,-303.9999999999932,179.9999999999926,-417.99999999999613,287.9999999999994,181.00000000000892,371.9999999999999,142.99999999999312,-674.999999999983,-17.000000000000348,131.99999999999878,33.99999999997849,-576.9999999999982,587.0000000000033,366.00000000001387,,-118.99999999999943
2021.08.23,-50.0000000000056,-362.00000000001785,-272.99999999998994,192.99999999999784,-378.999999999996,296.0000000000074,188.00000000001037,349.9999999999943,134.99999999999625,-662.9999999999825,-17.000000000000348,85.00000000000173,-43.00000000001525,-569.9999999999932,555.0000000000068,323.0000000000075,,-231.9999999999784
2021.08.23,-48.99999999999905,-395.000000000012,-292.00000000000335,174.99999999999716,-399.0000000000049,324.0000000000132,204.00000000000418,337.0000000000033,126.99999999999933,-674.999999999983,-2.999999999997449,99.00000000000463,-30.0000000000189,-569.9999999999932,564.9999999999977,330.0000000000125,,-251.99999999997976
2021.08.23,-43.999999999999595,-451.0000000000014,-314.99999999999864,195.99999999999795,-434.000000000001,377.0000000000051,222.00000000001108,356.9999999999993,107.99999999999699,-765.9999999999911,-12.000000000012001,145.00000000001734,26.999999999999247,-628.9999999999907,614.0000000000043,383.0000000000098,,-221.99999999995362
2021.08.23,-78.00000000000028,-448.000000000004,-273.9999999999965,260.9999999999957,-402.00000000000233,416.00000000001637,221.00000000000452,390.00000000000057,82.99999999999974,-853.999999999985,-15.999999999993797,131.99999999999878,36.999999999998145,-679.000000000002,626.9999999999953,405.00000000000114,,-178.9999999999735
2021.08.23,-67.00000000000594,-479.0000000000072,-237.99999999998266,262.999999999991,-387.99999999999943,432.0000000000102,177.00000000000495,399.9999999999915,36.999999999998145,-885.9999999999957,-31.000000000003247,156.00000000000057,113.99999999999189,-704.9999999999983,614.9999999999949,419.00000000001114,,-180.9999999999983
2021.08.23,-45.000000000006146,-426.00000000001523,-238.99999999998923,253.99999999999068,-409.99999999999926,351.0000000000124,147.00000000000824,420.0000000000017,68.99999999999685,-814.9999999999977,-109.00000000000354,198.00000000000927,236.99999999999832,-703.9999999999935,629.9999999999955,465.0000000000034,,23.000000000011823
2021.08.23,30.999999999992145,-299.00000000000483,-221.99999999998886,270.9999999999866,-324.00000000000205,132.00000000002098,47.00000000001925,531.9999999999965,135.99999999999167,-698.9999999999839,-146.00000000000168,21.00000000000435,-92.00000000000318,-653.9999999999964,548.0000000000018,325.00000000000284,,-392.99999999996487
2021.08.23,141.99999999999767,-403.00000000002,-326.9999999999884,214.9999999999892,-414.00000000000324,71.00000000002105,12.000000000012001,626.9999999999953,147.99999999999258,-736.9999999999948,-202.9999999999976,82.00000000000429,-9.000000000014552,-703.9999999999935,608.0000000000041,390.00000000000057,,-501.99999999999534
2021.08.23,115.99999999999389,-419.9999999999982,-340.9999999999913,261.99999999998624,-436.9999999999985,128.000000000017,53.999999999998494,641.0000000000053,147.99999999999258,-822.0000000000027,-238.0000000000049,119.00000000000244,3.999999999981796,-769.999999999996,668.0000000000064,436.00000000000705,,-452.0000000000002
2021.08.23,187.9999999999993,-446.0000000000131,-412.9999999999967,245.9999999999951,-512.0000000000014,54.0000000000207,35.00000000000725,718.9999999999941,186.99999999999272,-828.9999999999793,-365.99999999999966,184.00000000000637,121.99999999999989,-837.9999999999939,737.9999999999995,521.0000000000008,,-409.9999999999683
2021.08.23,36.0000000000027,-512.0000000000014,-343.99999999998875,375.0,-549.9999999999949,316.0000000000052,148.99999999999915,659.9999999999966,92.99999999999864,-1073.9999999999839,-312.00000000000114,368.9999999999971,360.9999999999891,-951.9999999999982,870.9999999999951,669.0000000000111,,155.0000000000265
2021.08.23,-80.99999999999774,-589.0000000000173,-343.99999999998875,358.99999999999466,-558.9999999999984,555.0000000000166,287.9999999999994,486.99999999999477,45.99999999999049,-1139.9999999999864,-205.00000000001074,394.00000000000546,342.9999999999822,-935.9999999999928,871.9999999999999,652.000000000001,,141.99999999999227
2021.08.23,-148.0000000000037,-569.0000000000194,-287.9999999999994,355.99999999999454,-544.9999999999955,624.0000000000023,314.99999999999864,396.99999999999136,14.999999999998348,-1112.9999999999995,-158.99999999999804,435.0000000000076,363.9999999999866,-897.9999999999961,850.9999999999991,624.0000000000094,,260.99999999997624
2021.08.23,-40.00000000000669,-678.0000000000008,-383.99999999998437,379.99999999999545,-619.9999999999983,572.0000000000169,274.00000000001864,569.0000000000026,15.999999999993797,-1262.9999999999768,-156.00000000000057,477.0000000000163,383.0,-984.9999999999994,953.000000000003,712.0000000000033,,210.0000000000831
2021.08.23,-75.00000000000284,-653.0000000000147,-316.99999999998954,382.99999999999557,-602.0000000000025,602.0000000000136,253.99999999999866,524.9999999999915,-14.000000000002899,-1244.9999999999761,-151.9999999999966,531.0000000000148,549.9999999999839,-971.0000000000036,935.0000000000023,741.0000000000139,,492.00000000002524
2021.08.23,-107.99999999999699,-726.0000000000044,-285.00000000000193,444.9999999999932,-629.9999999999973,700.0000000000117,267.0000000000172,548.9999999999924,-84.0000000000063,-1408.9999999999918,-293.99999999999426,639.0000000000118,670.9999999999993,-1134.999999999991,1012.0000000000005,820.0000000000074,,432.0000000000497
2021.08.23,-126.0000000000039,-775.0000000000146,-360.9999999999891,385.9999999999957,-658.9999999999985,784.0000000000069,356.00000000000074,462.99999999999386,-56.0000000000005,-1378.9999999999907,-133.00000000000534,595.0000000000122,567.9999999999907,-1040.9999999999968,998.9999999999952,784.000000000006,,405.0000000000017
2021.08.23,-34.000000000000696,-874.0000000000192,-424.99999999998647,353.9999999999992,-712.0000000000015,746.0000000000023,306.00000000000625,549.9999999999972,-72.0000000000054,-1447.0000000000027,-134.99999999999625,629.0000000000128,598.999999999994,-1078.9999999999936,1036.0000000000014,813.0000000000024,,255.00000000000966
2021.08.23,175.00000000000293,-818.0000000000076,-507.9999999999973,69.99999999999318,-675.0000000000034,409.0000000000149,138.0000000000159,512.0000000000005,18.999999999991246,-995.9999999999809,-99.00000000000463,421.0000000000047,392.9999999999989,-802.9999999999973,787.0000000000061,581.0000000000031,,-393.9999999999594
2021.08.23,117.99999999999588,-882.000000000005,-405.9999999999952,158.99999999999181,-680.0000000000028,543.0000000000045,113.00000000000753,534.9999999999966,-90.0000000000012,-1187.9999999999882,5.999999999994898,580.0000000000027,615.9999999999943,-858.9999999999947,859.9999999999994,675.0000000000114,,100.00000000001216
2021.08.23,161.99999999999548,-961.0000000000118,-412.9999999999967,139.99999999998636,-688.9999999999952,562.0000000000181,66.00000000001049,567.9999999999978,-136.00000000000279,-1250.9999999999764,1.999999999990898,592.9999999999991,550.9999999999903,-896.9999999999914,855.9999999999945,637.0000000000005,,-209.9999999999909
2021.08.23,275.000000000003,-1086.000000000009,-502.9999999999868,54.99999999999261,-809.0000000000042,520.0000000000093,17.000000000000348,623.0000000000047,-148.0000000000037,-1270.9999999999866,-292.00000000000335,738.0000000000164,642.9999999999936,-1054.9999999999927,926.0000000000019,679.000000000002,,-687.9999999999625
2021.08.23,191.99999999999218,-1073.0000000000127,-408.9999999999927,128.99999999999068,-819.0000000000031,619.000000000014,26.0000000000149,599.9999999999943,-213.00000000000762,-1357.9999999999757,-358.00000000001387,890.000000000013,886.9999999999934,-1137.0000000000005,990.9999999999997,778.0000000000058,,-254.99999999998784
2021.08.23,217.99999999999596,-1066.0000000000114,-418.9999999999916,95.99999999998943,-871.999999999995,581.0000000000093,9.000000000014552,593.9999999999941,-198.00000000000927,-1304.000000000002,-592.0000000000148,1002.9999999999983,1053.9999999999993,-1224.0000000000036,1028.9999999999964,835.000000000008,,-256.00000000002296
2021.08.23,266.999999999995,-1119.0000000000034,-475.99999999998755,111.99999999999477,-902.0000000000028,560.0000000000049,-0.9999999999843467,677.9999999999973,-187.9999999999993,-1385.9999999999957,-531.0000000000148,984.000000000007,1002.9999999999983,-1240.9999999999995,1069.0000000000027,860.0000000000136,,-310.99999999997317
2021.08.23,278.9999999999959,-1124.0000000000139,-495.000000000001,84.99999999999375,-902.0000000000028,547.0000000000086,5.000000000010552,667.0000000000016,-179.00000000000693,-1354.9999999999898,-605.9999999999955,960.0000000000053,1047.9999999999823,-1260.9999999999957,1049.9999999999973,874.0000000000094,,-407.0000000000015
2021.08.23,285.00000000000193,-1153.000000000004,-496.99999999999187,64.99999999999773,-926.0000000000045,564.000000000009,-2.999999999997449,652.000000000001,-194.0000000000053,-1358.9999999999804,-601.000000000007,1009.0000000000155,1056.9999999999968,-1262.999999999991,1063.0000000000023,870.0000000000045,,-430.9999999999527
2021.08.23,319.99999999999807,-1185.0000000000139,-536.9999999999875,48.99999999999238,-931.9999999999995,543.0000000000045,-7.999999999985796,682.0000000000022,-186.00000000000838,-1370.999999999981,-629.0000000000128,968.9999999999976,998.9999999999943,-1283.0000000000014,1058.0000000000068,860.0000000000136,,-650.9999999999804
2021.08.23,332.99999999999443,-1185.9999999999982,-560.9999999999893,20.999999999986585,-931.0000000000041,525.0000000000199,0.0,668.9999999999969,-169.00000000000804,-1331.9999999999936,-646.9999999999976,931.0000000000151,968.9999999999976,-1271.000000000001,1034.9999999999966,838.0000000000081,,-775.9999999999767
2021.08.23,347.9999999999928,-1206.0000000000182,-584.9999999999911,-2.0000000000095497,-975.0000000000036,525.0000000000199,5.000000000010552,658.0000000000013,-163.00000000000205,-1322.999999999979,-733.0000000000059,995.0000000000125,1042.9999999999939,-1304.9999999999927,1067.9999999999977,861.0000000000042,,-788.9999999999699
2021.08.23,363.0000000000022,-1210.0,-573.9999999999857,-24.00000000000091,-971.9999999999951,513.0000000000078,-20.999999999982144,655.9999999999917,-173.00000000000094,-1295.9999999999923,-663.999999999998,1005.9999999999958,988.9999999999955,-1254.9999999999955,1049.9999999999973,827.0000000000124,,-784.999999999948
2021.08.23,351.0000000000013,-1192.0000000000152,-570.0000000000039,-18.000000000000682,-953.9999999999993,507.000000000013,-18.999999999991246,649.0000000000009,-167.00000000000603,-1286.9999999999777,-626.0000000000155,978.0000000000122,919.9999999999875,-1230.000000000004,1036.0000000000014,794.0000000000111,,-827.9999999999857
2021.08.23,330.9999999999924,-1141.0000000000143,-527.9999999999951,24.999999999991473,-919.0000000000032,487.0000000000152,-28.999999999990145,667.9999999999922,-167.00000000000603,-1287.9999999999825,-598.0000000000097,960.0000000000053,893.9999999999948,-1216.9999999999986,1028.000000000006,790.0000000000063,,-703.999999999996
2021.08.23,363.99999999999767,-1151.0000000000132,-559.9999999999827,7.999999999995566,-914.9999999999991,380.00000000000256,-24.000000000001798,652.9999999999916,-182.99999999999983,-1175.9999999999877,-827.0,889.0000000000065,891.9999999999817,-1212.9999999999939,960.000000000008,756.0000000000002,,-1146.9999999999945
2021.08.24,361.0000000000002,-1097.999999999999,-539.999999999985,-17.000000000010118,-921.0000000000051,382.0000000000157,-44.99999999998394,644.999999999996,-176.0000000000095,-1162.9999999999825,-859.0000000000098,992.9999999999994,962.9999999999806,-1225.999999999999,992.999999999995,729.0000000000134,,-978.9999999999843
2021.08.24,369.99999999999255,-1110.000000000011,-563.0000000000024,-13.00000000000523,-912.9999999999972,425.0000000000087,-36.999999999998145,596.0000000000036,-161.00000000000003,-1176.9999999999925,-831.000000000004,923.0000000000072,810.999999999984,-1230.9999999999945,981.9999999999993,700.0000000000028,,-1229.0000000000068
2021.08.24,373.00000000000114,-1169.00000000002,-578.9999999999961,-14.000000000010004,-939.9999999999964,460.000000000016,-31.999999999987594,676.9999999999925,-152.00000000000767,-1266.999999999996,-734.0000000000124,948.9999999999999,918.9999999999809,-1274.9999999999914,1025.0000000000057,796.0000000000065,,-963.0000000000147
2021.08.24,373.00000000000114,-1160.0000000000055,-556.9999999999853,17.99999999998647,-943.000000000005,464.00000000001995,-43.999999999999595,706.0000000000031,-161.00000000000003,-1300.9999999999877,-689.0000000000063,985.999999999998,931.9999999999995,-1271.000000000001,1054.000000000002,812.0000000000118,,-780.9999999999684
2021.08.24,364.9999999999931,-1158.9999999999989,-549.9999999999839,6.999999999990791,-946.9999999999978,464.00000000001995,-38.99999999998904,686.9999999999976,-161.00000000000003,-1284.9999999999966,-690.9999999999972,984.000000000007,970.9999999999885,-1262.999999999991,1043.0000000000064,823.0000000000075,,-750.9999999999429
2021.08.24,361.0000000000002,-1138.0000000000168,-544.9999999999955,-10.000000000005116,-890.9999999999974,446.0000000000131,-44.99999999998394,664.999999999992,-153.00000000000313,-1238.999999999976,-695.0000000000011,866.0000000000113,904.9999999999781,-1236.000000000004,971.0000000000036,778.0000000000058,,-959.9999999999787
2021.08.24,302.0000000000023,-1074.0000000000193,-514.9999999999987,37.9999999999967,-841.0000000000028,468.00000000000176,-2.999999999997449,641.9999999999959,-128.00000000000588,-1231.9999999999993,-741.9999999999982,794.0000000000058,744.9999999999957,-1257.9999999999955,950.0000000000028,720.0000000000131,,-1134.0000000000032
2021.08.24,293.99999999999426,-1067.000000000018,-495.000000000001,74.99999999998863,-817.9999999999965,470.00000000001484,-17.000000000000348,671.999999999997,-143.9999999999997,-1275.999999999982,-746.0000000000023,771.0000000000106,691.9999999999815,-1281.9999999999964,950.0000000000028,707.0000000000078,,-1213.999999999999
2021.08.24,315.9999999999941,-1053.000000000015,-502.9999999999868,36.99999999999193,-887.9999999999999,434.000000000001,-32.999999999994145,658.0000000000013,-130.0000000000079,-1207.9999999999984,-774.000000000008,923.0000000000072,889.9999999999908,-1259.999999999991,1001.9999999999953,774.0000000000009,,-815.0000000000182
2021.08.24,280.00000000000244,-1062.0000000000073,-463.9999999999977,53.999999999987836,-887.0000000000044,491.0000000000192,-24.000000000001798,628.0000000000001,-163.00000000000205,-1244.9999999999761,-788.9999999999952,968.0000000000133,939.9999999999853,-1287.9999999999968,1010.9999999999957,784.000000000006,,-765.9999999999719
2021.08.24,271.9999999999945,-1056.0000000000125,-465.99999999998863,44.999999999987494,-926.0000000000045,497.0000000000141,-14.000000000002899,608.0000000000041,-160.00000000000458,-1223.9999999999895,-754.9999999999945,1056.9999999999968,1017.9999999999856,-1257.9999999999955,1049.0000000000066,817.0000000000073,,-495.9999999999966
2021.08.24,302.9999999999977,-1114.9999999999993,-523.9999999999911,43.99999999999693,-1016.0000000000058,509.00000000000387,2.0000000000131024,646.9999999999914,-155.00000000000514,-1286.9999999999777,-766.0,1178.9999999999968,1023.9999999999804,-1301.0000000000018,1147.0000000000055,858.0000000000041,,-450.99999999999136
2021.08.24,288.9999999999948,-1105.0000000000005,-505.99999999998425,60.99999999999284,-997.0000000000034,515.000000000021,2.0000000000131024,649.0000000000009,-160.00000000000458,-1298.9999999999782,-714.999999999999,1156.0000000000014,1050.9999999999798,-1283.0000000000014,1137.0000000000005,866.0000000000139,,-338.99999999995384
2021.08.24,278.9999999999959,-1074.0000000000193,-479.99999999999153,73.99999999999807,-975.9999999999991,501.0000000000181,-8.999999999992347,652.000000000001,-160.00000000000458,-1286.0000000000014,-767.0000000000066,1151.0000000000132,1036.999999999999,-1298.0000000000018,1123.9999999999952,853.0000000000086,,-378.9999999999875
2021.08.24,263.0000000000021,-1106.000000000007,-485.0000000000021,79.9999999999983,-970.9999999999997,552.0000000000191,12.000000000012001,635.9999999999957,-176.0000000000095,-1325.9999999999934,-704.0000000000157,1131.9999999999998,1060.9999999999786,-1292.9999999999923,1122.0,868.0000000000092,,-335.00000000000443
2021.08.24,281.99999999999335,-1167.0000000000068,-513.9999999999923,84.99999999999375,-1009.0000000000043,582.0000000000158,16.000000000016,670.0000000000017,-194.0000000000053,-1399.000000000001,-665.0000000000044,1173.0000000000018,1151.9999999999975,-1313.999999999993,1167.0000000000016,935.0000000000023,,-199.9999999999834
2021.08.24,314.99999999999864,-1301.0000000000189,-537.9999999999941,121.99999999999989,-1080.9999999999986,656.0000000000122,-2.999999999997449,750.0,-257.0000000000072,-1597.9999999999848,-609.0000000000151,1305.0000000000007,1288.9999999999845,-1400.9999999999964,1274.000000000001,1034.000000000006,,-43.00000000000955
2021.08.24,269.9999999999925,-1316.0000000000061,-512.9999999999857,139.99999999998636,-1138.0000000000057,733.0000000000059,29.00000000001235,712.9999999999939,-286.00000000000847,-1637.9999999999768,-687.9999999999998,1465.0000000000052,1519.999999999988,-1466.9999999999986,1347.999999999999,1133.0000000000098,,305.0000000000116
2021.08.24,317.9999999999961,-1341.9999999999986,-546.000000000002,93.99999999999409,-1143.0000000000052,695.0000000000011,8.000000000008,724.9999999999943,-277.000000000005,-1606.9999999999993,-866.9999999999956,1426.0000000000161,1509.999999999989,-1533.9999999999918,1320.0000000000073,1123.0000000000045,,-96.99999999998636
2021.08.24,248.99999999999923,-1255.0000000000061,-499.9999999999893,189.99999999999773,-1119.9999999999989,707.0000000000132,43.999999999999595,739.9999999999949,-256.0000000000007,-1643.0000000000007,-966.0000000000002,1446.9999999999982,1901.9999999999816,-1605.9999999999945,1368.9999999999998,1334.0000000000032,,635.9999999999975
2021.08.24,331.999999999999,-1158.9999999999989,-485.99999999998647,108.99999999999466,-1129.0000000000023,504.9999999999999,-63.99999999999739,757.000000000005,-208.00000000000819,-1420.9999999999923,-1096.0000000000082,1482.0000000000055,2081.999999999984,-1543.9999999999968,1316.0000000000025,1345.0000000000132,,821.000000000013
2021.08.24,339.99999999999585,-1072.0000000000064,-485.0000000000021,83.99999999998897,-1119.9999999999989,419.0000000000138,-70.99999999999883,739.9999999999949,-154.0000000000097,-1294.9999999999875,-1136.0000000000036,1468.0000000000027,1974.9999999999934,-1490.9999999999995,1284.000000000006,1283.0000000000014,,768.9999999999902
2021.08.24,314.99999999999864,-923.0000000000072,-432.9999999999945,39.99999999999204,-1080.0000000000032,314.00000000001427,-91.99999999998099,664.0000000000015,-96.00000000000719,-1068.9999999999884,-1297.999999999999,1444.000000000001,2110.9999999999964,-1439.9999999999977,1216.0000000000082,1278.000000000006,,951.00000000004
2021.08.24,283.99999999999534,-994.000000000006,-390.0000000000015,106.99999999999932,-1031.000000000004,419.0000000000138,-97.9999999999981,694.0000000000026,-170.00000000000347,-1240.9999999999854,-1149.0,1397.0000000000039,2162.999999999982,-1463.9999999999986,1207.9999999999984,1321.0000000000123,,1056.0000000000102
2021.08.24,351.99999999999676,-1057.000000000019,-446.9999999999974,15.999999999991132,-1092.9999999999995,386.00000000001967,-125.99999999998168,685.9999999999928,-169.00000000000804,-1185.0000000000023,-1114.000000000015,1456.9999999999973,2172.9999999999804,-1417.9999999999923,1209.0000000000032,1301.0000000000018,,970.9999999999682
2021.08.24,319.99999999999807,-1015.0000000000103,-411.99999999999017,9.999999999990905,-1109.9999999999998,393.0000000000211,-116.99999999998934,635.0000000000051,-170.99999999999892,-1131.9999999999766,-1097.0000000000146,1539.0000000000014,2115.9999999999845,-1378.0,1224.0000000000036,1246.0000000000093,,1051.0000000000343
2021.08.24,300.99999999999574,-1128.000000000018,-472.9999999999901,59.99999999998806,-1236.9999999999993,516.0000000000053,-42.999999999993044,662.9999999999967,-195.00000000000074,-1318.9999999999884,-1225.0000000000093,1741.0000000000148,2240.999999999982,-1548.0000000000018,1397.9999999999961,1376.0000000000048,,1127.9999999999827
2021.08.24,259.9999999999936,-1103.0000000000095,-459.99999999999375,27.999999999991587,-1231.9999999999998,551.0000000000126,-5.999999999994898,576.9999999999982,-189.00000000000583,-1250.9999999999764,-1292.0000000000043,1751.0000000000136,2322.9999999999864,-1545.0000000000018,1372.0,1384.0000000000005,,1168.0000000000105
2021.08.24,363.99999999999767,-1075.0000000000036,-496.99999999999187,-8.000000000009777,-1241.9999999999986,386.00000000001967,-90.99999999999665,670.9999999999923,-139.00000000000023,-1169.9999999999875,-1238.0000000000057,1722.0000000000014,2272.999999999992,-1469.9999999999989,1355.9999999999945,1362.000000000009,,1204.0000000000134
2021.08.24,334.9999999999964,-1116.000000000006,-463.9999999999977,13.999999999995794,-1254.999999999995,462.0000000000068,-91.99999999998099,659.9999999999966,-197.00000000000273,-1246.9999999999857,-1083.9999999999961,1792.000000000016,2317.9999999999977,-1439.9999999999977,1384.0000000000005,1377.0000000000095,,1447.0000000000578
2021.08.24,390.99999999999693,-1114.9999999999993,-541.9999999999981,-26.00000000001046,-1239.0000000000011,382.0000000000157,-83.9999999999952,688.999999999993,-135.00000000000733,-1189.9999999999977,-1109.0000000000043,1652.000000000009,2209.9999999999786,-1417.0000000000016,1338.0000000000082,1348.0000000000132,,1152.9999999999993
2021.08.24,456.00000000000085,-1028.0000000000066,-607.9999999999864,-155.00000000000114,-1249.9999999999955,216.00000000001617,-95.999999999985,635.0000000000051,-35.00000000000725,-919.9999999999875,-1151.0000000000132,1585.000000000014,2028.9999999999918,-1283.0000000000014,1257.9999999999955,1220.0000000000132,,873.0000000000528
2021.08.24,443.99999999999994,-1087.0000000000157,-588.9999999999951,-141.00000000000534,-1300.0000000000011,284.00000000001756,-105.99999999998388,635.0000000000051,-86.0000000000083,-998.9999999999952,-1129.0000000000023,1720.0000000000105,2098.0,-1316.0000000000025,1320.999999999998,1247.0,,996.0000000000218
2021.08.24,334.9999999999964,-1104.0000000000161,-583.0000000000002,-59.00000000001171,-1305.0000000000007,447.0000000000196,17.000000000000348,581.0000000000031,-102.00000000000209,-1131.0000000000002,-1017.0000000000013,1740.0000000000082,2088.9999999999854,-1341.9999999999986,1385.000000000005,1295.0000000000018,,1245.9999999999886
2021.08.24,366.9999999999951,-1212.000000000013,-621.9999999999892,-109.00000000000887,-1419.999999999999,510.00000000001046,18.0000000000069,564.9999999999977,-139.00000000000023,-1183.9999999999975,-1187.0000000000048,1944.0000000000123,2392.9999999999786,-1451.9999999999982,1477.0000000000039,1428.0000000000114,,1377.0000000000052
2021.08.24,412.9999999999967,-1227.0000000000002,-712.0000000000015,-3.0000000000001137,-1488.0000000000005,457.00000000001853,46.0000000000127,742.999999999995,-86.0000000000083,-1344.9999999999989,-1527.0000000000116,1978.0000000000132,2292.9999999999895,-1716.9999999999986,1629.9999999999955,1513.0000000000052,,968.0000000000066
2021.08.24,298.9999999999937,-1141.9999999999986,-580.0000000000027,-21.000000000000796,-1392.0000000000043,532.0000000000214,55.000000000005045,575.0000000000028,-129.00000000000134,-1229.9999999999898,-1313.0000000000086,1941.000000000015,2214.999999999989,-1540.9999999999968,1510.9999999999957,1380.0000000000095,,1160.0000000000289
2021.08.24,293.99999999999426,-1057.000000000019,-568.9999999999973,0.0,-1341.9999999999986,464.00000000001995,53.999999999998494,585.9999999999985,-82.99999999999974,-1158.9999999999918,-1327.0000000000116,1845.0000000000077,2172.9999999999804,-1509.999999999991,1469.9999999999989,1366.0000000000139,,1205.0000000000027
2021.08.24,290.9999999999968,-1058.0000000000034,-539.0000000000006,23.9999999999867,-1324.000000000003,474.0000000000189,34.000000000000696,606.9999999999993,-104.99999999999955,-1193.9999999999884,-1324.9999999999984,1843.0000000000168,2161.9999999999973,-1528.9999999999964,1466.9999999999986,1360.0000000000136,,1188.000000000039
2021.08.24,304.9999999999997,-1124.9999999999982,-576.9999999999831,17.99999999998647,-1356.999999999997,510.00000000001046,46.0000000000127,626.0000000000048,-119.00000000000244,-1262.0000000000005,-1425.9999999999939,1863.999999999999,2152.9999999999827,-1617.999999999995,1498.9999999999952,1376.0000000000048,,913.0000000000259
2021.08.24,302.0000000000023,-1146.0000000000025,-577.9999999999897,-39.00000000000148,-1344.0000000000007,532.0000000000214,52.000000000007596,563.0000000000024,-131.99999999999878,-1209.0000000000032,-1375.9999999999995,1835.0000000000089,2122.999999999986,-1563.0000000000023,1447.0000000000027,1326.0000000000077,,793.0000000000414
