date,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,CHFJPY,CADCHF,EURGBP,GBPJPY,EURJPY,EURCAD,EURNZD,AUDJPY,NZDCAD,AUDNZD,empty,sum
2016.08.08,211.00000000000563,86.99999999999264,-522.9999999999961,-209.9999999999991,-244.99999999999523,17.000000000000348,-585.000000000008,-438.00000000000506,302.9999999999977,179.00000000000205,591.0000000000082,-97.00000000001374,334.9999999999964,-603.9999999999992,-224.000000000002,402.9999999999978,,-800.0000000000177
2016.08.08,-65.00000000000395,35.00000000000725,-501.0000000000048,-192.00000000001438,-241.99999999999778,168.0000000000126,-489.0000000000043,-441.0000000000025,80.99999999999774,259.9999999999909,496.9999999999999,-96.00000000000719,304.9999999999997,-581.0000000000031,-220.99999999999343,424.00000000000216,,-1058.0000000000214
2016.08.08,-62.99999999999084,9.999999999998899,-448.99999999999807,-171.99999999999437,-252.99999999999213,368.00000000001273,-421.0000000000065,-441.99999999999795,92.00000000000318,362.99999999999955,441.0000000000025,-151.00000000001222,251.00000000000122,-561.000000000007,-236.00000000000287,447.99999999998175,,-775.000000000002
2016.08.08,15.999999999993797,-8.999999999992347,-463.99999999999864,-192.00000000001438,-242.99999999999324,293.99999999999426,-421.0000000000065,-453.99999999999886,105.99999999999498,347.0000000000084,415.00000000000625,-175.00000000001404,168.99999999999693,-537.0000000000061,-229.99999999999687,387.99999999998835,,-990.000000000038
2016.08.08,63.99999999999739,-8.000000000008,-486.0000000000042,-212.00000000001216,-244.99999999999523,280.0000000000136,-495.9999999999951,-448.9999999999994,151.9999999999966,387.00000000000045,475.0000000000085,-192.00000000001438,171.99999999999437,-599.0000000000038,-258.0000000000027,380.9999999999869,,-1034.0000000000373
2016.08.08,116.99999999998934,26.999999999999247,-545.0000000000017,-324.0000000000132,-273.9999999999965,143.00000000000423,-549.0000000000066,-522.0000000000002,182.99999999999983,342.9999999999893,552.9999999999973,-317.0000000000117,184.00000000000637,-640.0000000000006,-297.00000000000284,417.99999999998505,,-1500.0000000000628
2016.08.08,217.0000000000005,24.000000000001798,-555.9999999999974,-341.99999999999784,-284.9999999999908,116.00000000000499,-543.0000000000064,-531.0000000000036,249.99999999999466,300.9999999999877,546.999999999997,-331.0000000000146,151.9999999999966,-652.000000000001,-317.9999999999961,400.00000000000034,,-1551.000000000024
2016.08.08,215.99999999999397,-36.999999999998145,-656.0000000000059,-303.0000000000088,-257.9999999999916,168.99999999999693,-569.0000000000026,-536.9999999999986,225.99999999999287,354.99999999998977,634.0000000000003,-256.00000000001177,313.99999999999204,-701.0000000000076,-348.9999999999993,485.0000000000021,,-1267.0000000000564
2016.08.08,116.99999999998934,-60.99999999999994,-722.999999999999,-390.0000000000015,-464.9999999999932,302.0000000000023,-596.0000000000036,-682.0000000000048,107.00000000000153,500.0,634.0000000000003,-487.0000000000152,-4.000000000004,-983.9999999999947,-339.0000000000004,586.999999999982,,-2484.000000000041
2016.08.08,153.00000000000313,-62.99999999999084,-650.0000000000057,-385.99999999999744,-591.9999999999925,241.00000000000233,-531.0000000000059,-665.0000000000044,146.00000000000168,306.99999999998795,563.0000000000024,-511.000000000017,-103.99999999999298,-1058.9999999999975,-287.0000000000039,688.9999999999841,,-2749.0000000000264
2016.08.08,261.0000000000001,-62.000000000006494,-641.0000000000053,-212.99999999999653,-531.9999999999991,302.0000000000023,-430.9999999999974,-614.0000000000034,246.99999999999721,312.9999999999882,534.9999999999966,-275.000000000003,-75.00000000000284,-1001.0000000000048,-110.99999999999443,676.9999999999943,,-1620.0000000000348
2016.08.08,224.000000000002,-79.00000000000685,-689.9999999999977,-158.0000000000137,-483.0000000000001,258.0000000000027,-466.99999999999875,-563.9999999999978,214.99999999999852,328.00000000000296,593.0000000000035,-226.00000000001506,-49.99999999999449,-974.0000000000038,-73.99999999999629,631.9999999999882,,-1515.0000000000264
2016.08.08,259.9999999999936,-69.9999999999923,-647.0000000000056,-171.99999999999437,-456.9999999999963,367.0000000000062,-415.00000000000625,-592.9999999999991,209.00000000000364,400.0000000000057,594.9999999999989,-282.0000000000045,-53.999999999998494,-929.000000000002,-104.99999999999955,602.999999999998,,-1289.9999999999925
2016.08.08,265.0000000000041,-48.99999999998794,-638.0000000000052,-171.99999999999437,-442.9999999999934,313.00000000000773,-439.9999999999977,-572.0000000000058,241.00000000000233,423.0000000000018,618.0000000000092,-265.0000000000041,-106.99999999999044,-894.0000000000055,-58.99999999999794,556.0000000000009,,-1222.9999999999566
2016.08.08,314.99999999999864,-45.000000000006146,-640.0000000000006,-239.99999999999577,-444.9999999999954,262.00000000000665,-496.9999999999999,-592.9999999999991,253.0000000000032,425.9999999999877,628.0000000000001,-312.00000000000114,-124.99999999999733,-923.0000000000018,-71.99999999999429,551.9999999999969,,-1455.9999999999986
2016.08.08,302.0000000000023,-36.999999999998145,-653.9999999999964,-212.99999999999653,-443.99999999999994,202.00000000001327,-493.9999999999998,-563.0000000000024,248.99999999999923,367.999999999995,644.0000000000055,-297.0000000000139,-123.99999999999079,-929.000000000002,-56.0000000000005,548.9999999999995,,-1496.9999999999852
2016.08.08,320.00000000000915,-18.999999999991246,-640.0000000000006,-388.9999999999949,-474.9999999999921,188.9999999999947,-501.0000000000048,-651.999999999997,287.9999999999994,264.00000000001,603.0000000000086,-442.00000000000904,-113.00000000000753,-915.9999999999968,-154.99999999999403,546.9999999999864,,-2090.9999999999795
2016.08.08,300.99999999999574,5.999999999994898,-570.999999999998,-364.00000000000875,-474.9999999999921,235.00000000000742,-423.0000000000018,-639.0000000000007,275.99999999999847,181.99999999998795,504.99999999999545,-418.0000000000073,-99.99999999998899,-903.9999999999964,-146.99999999999713,542.9999999999824,,-1993.0000000000296
2016.08.08,263.99999999999756,12.999999999996348,-549.9999999999972,-195.9999999999962,-425.99999999999307,198.99999999999363,-429.00000000000205,-524.0000000000023,265.99999999999955,218.9999999999941,519.999999999996,-203.00000000001984,-42.0000000000087,-820.999999999998,-44.99999999999504,500.9999999999959,,-1254.000000000039
2016.08.08,262.999999999991,14.000000000002899,-555.9999999999974,-112.000000000001,-415.99999999999415,219.00000000001364,-432.00000000000216,-485.0000000000021,282.99999999999994,294.00000000001114,590.0000000000034,-97.00000000001374,-34.000000000000696,-820.999999999998,-0.999999999995449,507.9999999999973,,-782.9999999999854
2016.08.08,312.00000000000114,18.999999999991246,-519.0000000000055,-164.00000000000858,-400.00000000000034,201.00000000000674,-414.0000000000015,-500.9999999999959,300.0000000000003,250.0,558.0000000000069,-158.0000000000137,-21.999999999988695,-790.0000000000063,-29.999999999996696,485.0000000000021,,-873.0000000000089
2016.08.08,262.00000000000665,11.00000000000545,-531.0000000000059,-144.0000000000108,-383.99999999999545,242.99999999999324,-412.9999999999967,-497.99999999999847,253.99999999999866,306.0000000000116,567.0000000000073,-163.00000000000205,-15.00000000000945,-781.0000000000059,-60.99999999999994,487.99999999999955,,-859.0000000000023
2016.08.08,278.00000000000045,12.999999999996348,-537.9999999999967,-168.99999999999693,-378.00000000000057,225.00000000000853,-426.00000000000193,-490.999999999997,263.99999999999756,296.99999999999704,579.0000000000077,-154.0000000000097,43.999999999999595,-769.0000000000055,-143.9999999999997,495.99999999998533,,-873.0000000000153
2016.08.09,238.99999999998923,38.0000000000047,-558.0000000000069,-243.99999999999977,-417.0000000000007,188.9999999999947,-456.00000000000307,-511.0000000000059,232.99999999999432,174.0000000000066,555.9999999999974,-217.0000000000005,5.000000000010552,-814.9999999999977,-139.99999999999568,461.99999999998465,,-1462.0000000000282
2016.08.09,266.999999999995,17.000000000000348,-549.9999999999972,-215.99999999999397,-484.999999999991,202.9999999999976,-436.9999999999976,-519.0000000000028,278.00000000000045,252.00000000000955,531.0000000000059,-212.00000000001216,-435.0000000000076,-867.0000000000044,-61.999999999995396,285.99999999998624,,-1949.0000000000068
2016.08.09,287.9999999999994,19.999999999997797,-507.000000000005,-178.00000000001148,-426.9999999999996,211.00000000000563,-381.0000000000002,-495.000000000001,281.99999999999335,237.99999999999955,554.000000000002,-156.00000000000057,-205.99999999999508,-796.0000000000065,-15.999999999993797,408.9999999999927,,-1160.000000000023
2016.08.09,331.999999999999,22.0000000000109,-540.9999999999968,-141.00000000001333,-422.9999999999956,225.00000000000853,-408.00000000000125,-492.999999999999,312.00000000000114,265.99999999999113,587.0000000000033,-144.0000000000108,-109.00000000000354,-810.0000000000023,-29.000000000001247,454.9999999999832,,-899.0000000000266
2016.08.09,292.00000000000335,39.999999999995595,-513.9999999999958,-151.00000000001222,-422.00000000000017,232.99999999999432,-381.0000000000002,-494.00000000000557,292.00000000000335,207.9999999999984,512.0000000000005,-136.00000000000279,-92.99999999998754,-793.0000000000064,9.00000000000345,468.9999999999861,,-929.0000000000255
2016.08.09,313.99999999999204,26.999999999999247,-444.0000000000026,-205.99999999999508,-476.9999999999941,153.00000000000313,-329.00000000000773,-529.9999999999972,317.0000000000006,-26.999999999986812,408.00000000000125,-199.00000000001583,-187.99999999998818,-763.0000000000052,-2.999999999997449,478.0000000000006,,-1468.9999999999932
2016.08.09,398.00000000000944,48.000000000003595,-460.9999999999985,-229.99999999999687,-511.9999999999902,80.99999999999774,-335.9999999999985,-534.0000000000011,365.99999999999966,-38.99999999998727,433.00000000000693,-177.00000000000495,-324.9999999999975,-829.0000000000077,60.99999999999994,385.99999999999744,,-1669.999999999968
2016.08.09,452.00000000000796,62.000000000006494,-468.0000000000035,-202.00000000001327,-481.9999999999935,-170.99999999998784,-368.9999999999998,-517.9999999999962,419.9999999999982,-195.99999999999795,534.000000000006,-149.00000000002134,-316.0000000000052,-805.9999999999974,80.99999999999774,316.99999999998954,,-1811.0000000000105
2016.08.09,632.9999999999947,35.00000000000725,-505.00000000000966,-139.00000000000023,-389.99999999999034,-224.000000000002,-390.00000000000057,-468.9999999999972,536.0000000000032,-253.99999999999068,516.0000000000053,-92.00000000000318,-140.0000000000068,-730.000000000004,43.999999999999595,369.99999999998147,,-1199.0000000000132
2016.08.09,678.0000000000008,-36.999999999998145,-597.0000000000084,-60.99999999999994,-357.99999999999164,-198.99999999999363,-409.9999999999966,-456.00000000000085,546.000000000002,-234.00000000000887,543.9999999999969,-52.000000000007596,-154.99999999999403,-718.0000000000035,2.000000000002,255.99999999998957,,-1251.000000000012
2016.08.09,773.0000000000015,-95.00000000000064,-558.0000000000069,19.999999999997797,-231.99999999999886,-279.00000000000705,-375.0,-443.99999999999994,551.0000000000015,-336.00000000001273,465.0000000000034,-43.00000000001525,-134.99999999999625,-644.999999999996,31.999999999998696,194.99999999998963,,-1106.0000000000414
2016.08.09,831.000000000004,-32.999999999994145,-490.99999999999966,55.99999999998939,-208.99999999999253,-292.00000000000335,-308.9999999999975,-412.00000000000125,612.0000000000015,-444.9999999999932,412.00000000000614,26.999999999999247,-124.99999999999733,-542.0000000000016,36.999999999998145,184.99999999999073,,-697.9999999999914
2016.08.09,801.9999999999916,5.999999999994898,-445.0000000000074,65.99999999998829,-197.99999999999818,-224.000000000002,-283.00000000000125,-395.99999999999636,612.9999999999969,-364.0000000000043,457.9999999999984,78.00000000000028,15.00000000000945,-501.99999999999534,29.999999999996696,230.9999999999812,,-113.00000000004715
2016.08.09,723.0000000000069,22.0000000000109,-460.00000000000796,45.99999999999049,-179.99999999999127,-221.99999999998886,-323.99999999999807,-385.000000000002,590.999999999997,-317.0000000000073,490.99999999999966,101.99999999997988,140.99999999999113,-495.9999999999951,17.000000000000348,239.99999999999577,,-11.000000000018332
2016.08.09,734.9999999999968,34.000000000000696,-432.00000000000216,32.999999999994145,-192.99999999999872,-190.99999999998562,-290.00000000000625,-400.9999999999958,583.9999999999957,-325.9999999999934,480.000000000004,80.99999999999774,124.99999999999733,-501.99999999999534,-7.0000000000014495,299.99999999998914,,29.99999999999676
2016.08.09,723.0000000000069,24.000000000001798,-439.9999999999977,24.999999999986144,-234.99999999999633,-156.00000000000057,-293.00000000000637,-419.00000000000273,568.0000000000018,-271.99999999999136,475.0000000000085,47.99999999998139,117.00000000001154,-540.9999999999968,-39.00000000000014,303.9999999999932,,-111.00000000000068
2016.08.09,733.0000000000059,-9.999999999998899,-450.00000000000284,17.999999999984695,-213.99999999999199,-182.99999999999983,-280.00000000000114,-441.0000000000025,568.9999999999973,-328.00000000000296,468.0000000000035,0.0,214.00000000000307,-536.0000000000014,-75.00000000000284,380.9999999999869,,-134.00000000002296
2016.08.09,815.9999999999945,-38.0000000000047,-508.0000000000098,31.999999999987594,-202.9999999999976,-201.00000000000674,-302.99999999999727,-456.9999999999963,602.0000000000025,-329.00000000000773,469.0000000000083,-12.000000000012001,218.99999999999142,-546.999999999997,-210.99999999999451,434.9999999999854,,-236.00000000005394
2016.08.09,756.0000000000011,-76.99999999999375,-543.9999999999969,18.999999999991246,-219.99999999999798,-309.0000000000037,-356.9999999999993,-458.9999999999983,556.0000000000009,-364.0000000000043,498.00000000000466,-65.00000000000395,245.0000000000063,-602.9999999999944,-153.99999999999858,458.9999999999872,,-619.0
2016.08.09,774.9999999999924,-62.99999999999084,-528.9999999999964,79.99999999999119,-213.99999999999199,-411.0000000000058,-355.99999999999454,-409.99999999999926,556.9999999999964,-485.00000000001364,450.00000000000284,-2.0000000000131024,327.00000000001063,-567.0000000000073,-219.00000000000253,488.9999999999839,,-578.000000000038
2016.08.09,777.9999999999898,-89.00000000000574,-576.0000000000076,4.999999999988347,-303.9999999999932,-397.0000000000029,-409.9999999999966,-507.9999999999973,526.9999999999997,-465.0000000000034,450.00000000000284,-107.00000000001265,368.9999999999971,-710.9999999999985,-263.99999999999756,664.9999999999823,,-1037.0000000000557
2016.08.09,710.999999999995,-69.00000000000794,-543.9999999999969,-63.000000000013046,-344.99999999999534,-131.99999999999878,-313.0000000000024,-544.9999999999955,529.9999999999972,-281.0000000000059,481.9999999999993,-130.0000000000079,174.99999999999181,-727.0000000000039,-226.00000000000398,619.9999999999983,,-857.0000000000499
2016.08.09,693.9999999999947,-38.99999999998904,-504.0000000000049,-127.00000000001043,-400.00000000000034,-126.0000000000039,-248.00000000000466,-583.9999999999957,514.9999999999987,-409.9999999999966,400.99999999999625,-172.0000000000166,127.99999999999478,-748.0000000000047,-182.99999999999983,620.9999999999827,,-1182.0000000000596
2016.08.09,571.9999999999948,-1.0000000000065512,-430.9999999999974,-214.00000000000307,-495.9999999999964,-231.0000000000034,-296.99999999999704,-553.0000000000035,558.000000000003,-463.99999999999864,442.0000000000073,-124.00000000001299,194.0000000000053,-793.0000000000064,-161.99999999999548,638.9999999999895,,-1361.0000000000211
2016.08.09,601.9999999999915,103.99999999999298,-406.9999999999965,-209.9999999999991,-493.99999999999443,-218.99999999999142,-298.0000000000018,-539.999999999996,575.9999999999987,-371.0000000000093,537.0000000000061,-72.0000000000054,226.99999999999943,-793.9999999999969,-143.00000000000423,668.0000000000019,,-834.0000000000047
2016.08.09,748.9999999999997,65.00000000000395,-412.00000000000614,-123.00000000000644,-433.99999999998994,-304.9999999999997,-248.00000000000466,-528.0000000000063,641.9999999999982,-510.9999999999957,496.9999999999999,-64.0000000000196,131.99999999999878,-722.999999999999,-126.99999999999933,578.9999999999961,,-811.00000000003
2016.08.09,890.9999999999974,38.0000000000047,-412.9999999999967,-202.9999999999976,-483.0000000000001,-429.99999999999704,-233.0000000000041,-556.9999999999964,729.9999999999973,-847.0000000000084,287.9999999999967,-138.0000000000159,-103.00000000000864,-715.0000000000034,-83.9999999999952,516.9999999999897,,-1742.0000000000382
2016.08.09,827.0,42.999999999993044,-281.0000000000059,-245.0000000000063,-587.9999999999997,-408.9999999999927,-150.99999999999625,-577.0000000000052,661.9999999999959,-765.9999999999911,329.00000000000773,-217.0000000000005,-144.99999999999514,-790.0000000000063,-21.00000000000435,556.9999999999853,,-1772.0000000000218
2016.08.09,882.9999999999893,-41.000000000002146,-299.0000000000066,-307.00000000001285,-606.9999999999909,-346.9999999999862,-123.99999999999523,-636.9999999999986,661.0000000000005,-712.9999999999939,265.00000000000057,-361.0000000000113,-198.00000000000927,-796.0000000000065,-56.0000000000005,613.9999999999812,,-2063.0000000000423
2016.08.09,958.9999999999987,-45.000000000006146,-340.0000000000034,-260.0000000000158,-544.9999999999955,-347.9999999999928,-118.99999999999977,-639.9999999999961,683.0000000000002,-704.0000000000077,274.0000000000009,-326.0000000000041,-143.00000000000423,-768.0000000000007,-98.99999999999353,635.9999999999922,,-1785.0000000000277
2016.08.09,964.0000000000093,-52.000000000007596,-341.0000000000082,-303.0000000000088,-542.9999999999935,-306.9999999999906,-108.00000000000409,-661.0000000000005,675.9999999999989,-822.0000000000027,206.00000000000307,-372.00000000001677,-157.99999999999147,-787.9999999999967,-165.00000000000404,647.9999999999819,,-2126.0000000000323
2016.08.09,919.0000000000032,-45.99999999999049,-263.9999999999958,-144.99999999999514,-461.99999999999574,-313.99999999999204,7.000000000005002,-595.0000000000011,673.9999999999968,-887.0000000000005,88.00000000000807,-223.00000000001762,-15.00000000000945,-606.9999999999993,-124.00000000000189,559.9999999999827,,-1434.0000000000034
2016.08.09,916.0000000000057,-15.00000000000945,-206.00000000000307,-259.0000000000092,-484.999999999991,-469.99999999999267,18.000000000000682,-612.9999999999969,675.0000000000034,-1116.9999999999902,109.00000000000887,-269.00000000000813,-170.00000000000347,-599.9999999999943,-49.99999999999449,482.999999999989,,-2052.9999999999854
2016.08.09,964.0000000000093,55.000000000005045,-174.0000000000066,-564.000000000009,-589.9999999999906,-519.0000000000028,-49.000000000006594,-702.0000000000026,844.0000000000003,-1078.000000000003,209.00000000000318,-351.0000000000124,-163.00000000000205,-656.9999999999965,-80.00000000000229,483.99999999999557,,-2371.0000000000205
2016.08.09,648.0000000000041,202.9999999999976,-49.000000000006594,-655.0000000000056,-737.9999999999942,-533.0000000000057,46.999999999997044,-744.0000000000002,798.9999999999942,-1176.9999999999925,155.00000000000114,-307.00000000001285,-292.9999999999877,-695.999999999998,-92.00000000000318,482.999999999989,,-2949.000000000023
2016.08.09,669.0000000000085,262.00000000000665,18.999999999991246,-585.0000000000133,-731.9999999999993,-357.99999999999164,112.99999999999955,-712.9999999999969,803.9999999999936,-1040.9999999999968,194.00000000000261,-283.000000000011,-337.99999999999386,-662.0000000000061,43.00000000000415,409.99999999999926,,-2198.000000000003
2016.08.09,645.0000000000067,270.99999999999903,-43.99999999999693,-608.0000000000085,-689.9999999999907,-343.00000000000443,28.999999999996362,-724.0000000000024,739.9999999999962,-933.9999999999975,254.0000000000049,-291.00000000001904,-434.000000000001,-676.0000000000019,12.000000000000899,314.99999999999864,,-2478.0000000000196
2016.08.09,553.0000000000035,283.99999999999534,-40.99999999999682,-605.0000000000111,-646.9999999999976,-204.99999999998852,51.00000000000193,-746.0000000000023,670.9999999999993,-754.9999999999955,275.0000000000057,-307.00000000001285,-489.99999999999045,-664.0000000000015,116.00000000000499,266.999999999995,,-2242.9999999999905
2016.08.09,604.9999999999889,283.99999999999534,-93.00000000000352,-661.0000000000005,-640.9999999999916,-204.99999999998852,25.99999999999625,-770.9999999999994,693.9999999999947,-800.0000000000114,302.99999999999727,-353.0000000000033,-429.99999999999704,-689.0000000000072,38.0000000000047,285.99999999998624,,-2407.000000000039
2016.08.09,631.0000000000038,222.00000000001108,-31.00000000000591,-632.0000000000103,-600.0000000000006,-217.0000000000005,69.99999999999318,-746.0000000000023,659.999999999994,-843.9999999999941,233.0000000000041,-345.0000000000175,-316.0000000000052,-599.0000000000038,24.999999999997247,312.9999999999855,,-2176.0000000000514
2016.08.09,601.9999999999915,208.00000000000819,-31.999999999996476,-490.0000000000126,-572.9999999999902,-167.00000000000603,84.99999999999375,-694.0000000000057,641.0000000000027,-795.9999999999923,191.0000000000025,-289.0000000000059,-234.00000000000088,-569.0000000000026,2.000000000002,385.99999999999744,,-1729.0000000000148
