date,GBPUSD,EURUSD,USDJPY,USDCAD,GBPCHF,EURCHF,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURAUD,CADJPY,NZDJPY,empty,sum
2021.06.07,-97.9999999999981,68.99999999998573,-20.999999999986585,192.00000000001438,-114.99999999999844,46.999999999997044,133.00000000000534,287.9999999999994,-163.00000000000205,-102.00000000000387,177.00000000000495,-192.99999999999872,82.99999999999841,-330.9999999999924,-31.00000000000591,190.9999999999883,,126.0000000000075
2021.06.07,-100.0000000000112,79.99999999999119,-9.999999999990905,167.00000000000603,-119.99999999998678,56.99999999999594,140.0000000000068,295.0000000000008,-172.00000000000549,-82.99999999999841,139.00000000000023,-171.99999999999437,103.00000000000864,-329.00000000000153,-4.0000000000048885,208.99999999998897,,200.000000000005
2021.06.07,-76.0000000000094,85.00000000000173,-70.99999999999795,144.0000000000108,-117.99999999999588,45.99999999999049,151.00000000000114,282.99999999999994,-162.0000000000066,-151.00000000001046,134.00000000001188,-153.00000000000313,34.99999999999659,-300.99999999999574,-37.00000000000614,162.9999999999967,,-28.000000000015973
2021.06.07,-70.0000000000145,80.99999999999774,-148.9999999999867,141.00000000001333,-104.99999999999955,55.000000000005045,158.99999999999804,317.0000000000006,-158.99999999999804,-253.00000000001432,137.9999999999937,-134.99999999999625,-56.99999999998795,-272.00000000000557,-99.00000000000375,141.9999999999959,,-266.0000000000022
2021.06.07,-107.99999999999699,32.999999999994145,-92.99999999998931,184.00000000000637,-103.99999999999298,36.999999999998145,153.00000000000313,285.9999999999974,-143.9999999999997,-212.99999999999386,151.9999999999966,-185.99999999999727,-48.00000000000182,-292.00000000000335,-84.00000000000318,123.99999999999523,,-302.9999999999875
2021.06.07,-201.00000000000674,-14.000000000002899,-52.99999999999727,263.99999999999756,-132.99999999998312,35.999999999991594,134.0000000000008,263.0000000000021,-165.00000000000404,-259.00000000001455,156.00000000000057,-120.99999999999334,-49.000000000006594,-279.99999999999136,-112.00000000000898,90.99999999999397,,-443.0000000000224
2021.06.07,-334.9999999999964,-34.000000000000696,-85.99999999999852,290.00000000001245,-243.99999999999977,26.999999999999247,124.99999999999733,265.99999999999955,-235.00000000000742,-455.99999999998886,25.999999999992696,90.99999999999665,-111.99999999999477,-222.00000000001108,-158.00000000000125,62.99999999998818,,-994.0000000000127
2021.06.07,-344.00000000001097,-69.00000000000794,-31.999999999996476,263.99999999999756,-132.99999999998312,96.00000000000719,209.9999999999991,342.9999999999933,-216.0000000000051,-384.00000000001455,-18.999999999991246,160.99999999998892,-85.00000000000796,-123.00000000000644,-92.00000000001296,125.0,,-298.0000000000507
2021.06.07,-190.00000000000128,-35.00000000000725,-34.99999999999659,266.0000000000107,-112.99999999998533,24.000000000001798,139.00000000000023,302.9999999999977,-146.00000000000168,-219.99999999999886,174.00000000000747,17.000000000000348,-50.99999999998772,-120.99999999999334,-99.00000000000375,144.99999999999602,,58.0000000000385
2021.06.07,-184.00000000000637,81.9999999999821,-152.9999999999916,215.00000000000963,-185.99999999999727,65.00000000000395,124.00000000000189,334.00000000000097,-226.00000000000398,-381.0000000000002,107.00000000001265,219.99999999999798,-64.99999999999773,-87.99999999999919,-156.0000000000059,146.99999999999136,,-145.00000000000176
2021.06.07,-258.0000000000027,-25.00000000000835,-110.99999999999,253.00000000001432,-146.99999999998602,59.99999999999339,163.99999999999747,339.99999999999585,-197.99999999999818,-402.9999999999916,69.9999999999923,253.99999999999866,-133.00000000000978,-1.999999999990898,-149.0000000000009,119.99999999999034,,-164.99999999999608
2021.06.07,-113.00000000000753,25.999999999992696,-208.99999999998897,205.00000000001074,-90.99999999999665,42.999999999993044,150.00000000000568,397.0000000000029,-143.00000000000423,-387.00000000000045,174.99999999999181,209.9999999999991,-193.9999999999884,52.99999999999194,-197.00000000000273,161.99999999999193,,86.99999999999092
2021.06.07,-165.9999999999995,-28.000000000005798,-129.99999999999545,232.00000000000998,-73.99999999999629,52.000000000007596,168.99999999999693,385.99999999999744,-136.99999999999824,-329.00000000000773,153.00000000000313,143.00000000000423,-157.0000000000107,4.999999999988347,-153.0000000000058,167.99999999999216,,133.99999999998028
2021.06.07,-86.0000000000083,12.999999999996348,-144.99999999999602,146.00000000000168,-60.99999999999994,36.999999999998145,185.99999999999727,387.99999999999943,-118.00000000000699,-262.00000000000045,130.99999999999224,130.99999999999224,-132.000000000005,31.000000000003247,-100.00000000000853,196.99999999998852,,355.9999999999439
2021.06.07,-226.99999999999943,-55.000000000005045,-128.99999999999068,118.00000000001809,-149.9999999999835,11.999999999989797,228.00000000000597,370.00000000000364,-153.99999999999858,-396.000000000015,-82.00000000000429,258.0000000000027,-186.00000000000705,72.0000000000054,-66.0000000000025,158.99999999999181,,-227.99999999998875
2021.06.07,-39.999999999995595,-35.00000000000725,-158.99999999999181,103.00000000000864,2.999999999997449,8.999999999992347,226.99999999999943,390.99999999999693,-58.000000000002494,-234.00000000000887,130.0000000000079,79.00000000000685,-201.99999999999818,104.99999999999955,-82.00000000000784,174.99999999999716,,411.9999999999942
2021.06.07,119.00000000000244,36.999999999998145,-216.99999999999875,-8.999999999992347,40.0000000000178,-17.000000000000348,236.00000000000287,392.9999999999989,-9.00000000000345,-137.00000000000045,156.00000000000057,15.00000000000945,-193.00000000001205,130.0000000000079,-40.00000000000625,201.99999999999818,,706.0000000000226
2021.06.07,197.00000000000273,53.999999999998494,-273.9999999999867,11.00000000000545,109.00000000000354,0.0,224.000000000002,453.0000000000034,27.999999999994696,-132.000000000005,282.0000000000045,-1.0000000000065512,-246.99999999998568,185.99999999999727,-103.00000000000864,232.99999999998988,,1020.0000000000092
2021.06.07,204.00000000000418,75.99999999998718,-298.9999999999924,113.00000000000753,112.000000000001,11.999999999989797,156.00000000000057,480.99999999999807,14.999999999998348,-158.99999999999181,435.0000000000076,45.000000000006146,-250.0,201.99999999999108,-201.00000000000762,256.0000000000002,,1198.0
2021.06.07,217.99999999998488,37.99999999998249,-292.99999999999216,192.00000000001438,187.00000000000384,35.999999999991594,145.00000000000622,515.9999999999942,46.00000000000159,-137.00000000000045,564.000000000009,29.999999999996696,-283.9999999999918,252.99999999999213,-255.00000000000966,262.00000000000045,,1517.9999999999832
2021.06.07,252.99999999999213,164.99999999999292,-379.99999999999545,163.00000000000205,23.00000000001745,-17.000000000000348,48.99999999999905,483.99999999999557,-19.00000000000235,-224.99999999999432,561.0000000000115,62.99999999999084,-248.99999999999523,147.00000000000824,-306.0000000000116,280.00000000000114,,992.0000000000116
2021.06.07,164.99999999999292,217.99999999998488,-372.99999999999045,69.00000000000794,-52.99999999999194,35.00000000000725,107.00000000000153,414.00000000000324,-108.00000000000809,-313.99999999999295,326.0000000000041,65.00000000000395,-188.99999999999295,-9.999999999998899,-231.99999999999932,194.99999999999318,,315.0000000000245
2021.06.07,184.00000000000637,220.99999999998232,-381.0000000000002,46.0000000000127,-52.99999999999194,22.0000000000109,114.00000000000298,431.99999999999903,-101.00000000000664,-300.00000000001137,310.9999999999946,55.000000000005045,-188.99999999999295,-5.000000000010552,-218.00000000000352,223.99999999998954,,361.99999999998624
2021.06.07,148.99999999999915,280.9999999999979,-297.9999999999876,100.0000000000112,-58.000000000002494,96.00000000000719,94.00000000000519,436.00000000000307,-165.00000000000404,-221.00000000000364,347.9999999999928,48.000000000003595,-24.00000000000091,-123.99999999999079,-192.00000000000728,271.0000000000008,,741.0000000000241
2021.06.07,238.99999999998923,361.9999999999957,-333.999999999989,2.999999999997449,-102.99999999998644,66.99999999999484,80.99999999999774,434.9999999999965,-169.00000000000804,-177.99999999999727,316.0000000000052,45.99999999999049,18.000000000000682,-133.00000000000534,-146.0000000000008,323.99999999999807,,827.9999999999787
2021.06.07,238.99999999998923,388.9999999999949,-316.99999999999307,-64.99999999998174,-113.99999999999189,83.9999999999952,119.00000000000244,448.000000000004,-187.9999999999993,-149.0000000000009,221.00000000000452,65.00000000000395,70.99999999999795,-153.00000000000313,-83.00000000001262,358.99999999999466,,926.0000000000041
2021.06.07,268.0000000000016,356.9999999999851,-298.9999999999924,-75.99999999998718,-72.99999999998974,66.00000000001049,131.99999999999878,432.9999999999945,-146.00000000000168,-96.00000000000364,239.99999999999577,9.999999999998899,54.000000000002046,-123.00000000000644,-60.000000000002274,345.9999999999894,,1032.9999999999932
2021.06.07,265.99999999998846,352.9999999999811,-295.99999999999227,-76.99999999999375,-56.99999999999594,73.99999999999629,143.9999999999997,432.9999999999945,-143.9999999999997,-90.00000000000341,236.99999999999832,9.999999999998899,56.000000000011596,-119.00000000000244,-55.00000000000682,334.99999999999375,,1069.9999999999682
2021.06.07,316.99999999998954,339.0000000000004,-301.9999999999925,-68.00000000000139,43.00000000001525,106.00000000000608,174.00000000000747,483.0000000000001,-101.00000000000664,-43.00000000000637,300.99999999999574,-73.99999999999629,33.999999999991815,-117.00000000001154,-62.00000000001182,358.99999999999466,,1388.9999999999745
2021.06.07,347.9999999999928,375.9999999999986,-321.9999999999885,-31.999999999987594,18.0000000000069,89.99999999999008,114.99999999999844,439.0000000000005,-109.00000000000354,-37.00000000000614,402.0000000000135,-120.00000000000898,50.99999999998772,-167.00000000000603,-112.00000000000898,323.99999999999807,,1263.9999999999768
2021.06.07,339.0000000000004,374.999999999992,-334.99999999999375,-10.999999999983245,2.0000000000131024,85.00000000000173,99.00000000000463,437.999999999994,-114.99999999999844,-61.00000000000705,424.00000000000216,-85.00000000000173,33.00000000001546,-144.0000000000108,-137.00000000000045,321.9999999999885,,1229.0000000000164
2021.06.07,306.9999999999906,350.9999999999902,-319.9999999999932,24.000000000001798,-49.99999999999449,45.99999999999049,63.00000000000195,375.0000000000031,-118.00000000000699,-84.00000000000318,428.00000000000614,-140.0000000000068,22.999999999996135,-197.00000000000273,-153.0000000000058,268.0000000000007,,822.999999999968
2021.06.07,307.99999999999716,358.9999999999982,-343.9999999999941,26.0000000000149,-34.000000000000696,66.00000000001049,72.0000000000054,395.0000000000009,-121.99999999999989,-115.0000000000091,432.9999999999945,-96.99999999999153,1.0000000000047748,-171.00000000001003,-174.0000000000066,262.999999999991,,866.0000000000053
2021.06.07,293.99999999999426,349.99999999998363,-329.9999999999983,99.00000000000463,-34.99999999998504,70.99999999999883,35.00000000000725,429.0000000000016,-121.99999999999989,-111.99999999999477,519.0000000000028,-119.00000000000244,8.000000000009777,-195.00000000001182,-218.00000000000352,306.99999999998795,,980.9999999999949
2021.06.07,256.99999999999613,307.99999999999716,-308.9999999999975,103.00000000000864,-26.999999999999247,70.99999999999883,55.000000000005045,393.9999999999944,-117.00000000000044,-115.0000000000091,487.99999999999955,-144.0000000000108,-4.9999999999954525,-200.00000000000017,-203.00000000000296,254.99999999999545,,810.9999999999795
2021.06.07,268.9999999999859,297.9999999999983,-337.99999999999386,95.00000000000064,-21.999999999988695,75.00000000000284,38.0000000000047,319.0000000000026,-111.00000000000554,-153.99999999999636,465.0000000000043,-150.00000000000568,-38.99999999998727,-212.00000000001216,-243.99999999999977,153.99999999999636,,443.00000000000637
2021.06.08,228.00000000000597,307.99999999999716,-333.999999999989,107.00000000001265,-66.99999999999484,68.00000000000139,28.000000000005798,334.00000000000097,-101.00000000000664,-167.0000000000016,459.99999999999375,-72.0000000000054,-36.000000000001364,-175.99999999999838,-251.00000000000477,167.0000000000016,,496.0000000000175
2021.06.08,258.0000000000027,310.9999999999946,-325.9999999999934,134.99999999999625,-56.99999999999594,83.00000000001084,-2.999999999997449,324.9999999999975,-100.00000000000009,-145.00000000001023,502.00000000000244,-175.99999999999838,-33.999999999991815,-228.00000000000597,-264.00000000001,185.99999999999284,,466.99999999999375
2021.06.08,253.99999999999866,309.99999999998806,-319.9999999999932,168.99999999999693,-34.000000000000696,60.99999999999994,9.999999999998899,368.00000000000165,-121.99999999999989,-138.00000000000523,573.0000000000013,-161.00000000001114,-15.999999999991132,-222.99999999999542,-261.0000000000099,213.99999999999864,,683.9999999999774
2021.06.08,259.9999999999936,324.9999999999975,-320.99999999999795,168.0000000000126,-17.000000000000348,86.0000000000083,18.0000000000069,383.0,-121.99999999999989,-129.99999999999545,574.9999999999922,-147.99999999999258,-1.0000000000047748,-226.99999999999943,-263.00000000000523,225.9999999999991,,812.0000000000147
2021.06.08,249.99999999999466,312.00000000000114,-301.9999999999925,167.00000000000603,-12.999999999996348,86.0000000000083,26.999999999999247,348.9999999999993,-123.00000000000644,-117.999999999995,560.0000000000049,-126.0000000000039,7.000000000005002,-205.99999999999508,-243.99999999999977,192.99999999999784,,819.0000000000273
2021.06.08,224.000000000002,312.00000000000114,-302.99999999999727,175.00000000001404,-24.000000000001798,95.00000000000064,28.000000000005798,346.0000000000019,-139.00000000000023,-150.00000000000568,541.0000000000136,-100.99999999999554,1.0000000000047748,-208.99999999999253,-253.0000000000001,179.9999999999926,,723.0000000000433
2021.06.08,225.99999999999287,293.99999999999426,-228.9999999999992,114.0000000000141,-7.0000000000014495,93.99999999999409,77.00000000000485,366.9999999999951,-126.0000000000039,-43.00000000000637,455.0000000000054,-78.00000000000028,67.00000000000728,-171.99999999999437,-147.00000000000557,246.9999999999999,,1138.9999999999968
2021.06.08,171.99999999999437,262.999999999991,-193.9999999999884,124.99999999999733,-53.999999999998494,68.00000000000139,73.00000000000084,395.0000000000009,-134.0000000000008,-51.9999999999925,408.00000000000836,-93.99999999999409,79.00000000000773,-201.99999999999108,-123.00000000000466,306.99999999998795,,1037.0000000000196
2021.06.08,202.9999999999976,282.9999999999888,-190.9999999999883,103.00000000000864,-68.00000000000139,45.000000000006146,58.99999999999794,376.99999999999403,-129.00000000000134,-9.999999999990905,415.99999999999415,-95.00000000000064,105.99999999999454,-185.99999999999727,-102.00000000000387,315.9999999999883,,1126.9999999999864
2021.06.08,171.99999999999437,276.9999999999939,-181.99999999998795,156.00000000000057,-95.999999999985,42.0000000000087,26.999999999999247,326.9999999999995,-147.00000000000824,-31.00000000000591,451.0000000000014,-151.00000000001222,111.99999999999477,-266.0000000000107,-136.0000000000099,259.9999999999909,,814.9999999999635
2021.06.08,144.99999999999514,248.99999999998812,-196.99999999998852,179.00000000001802,-121.99999999999989,15.999999999993797,11.00000000000545,307.99999999999716,-146.00000000000168,-84.00000000000318,452.99999999999227,-191.99999999999218,60.000000000002274,-295.0000000000008,-168.00000000000637,226.99999999998965,,443.9999999999893
2021.06.08,106.99999999999044,236.99999999999832,-212.99999999999386,198.00000000000927,-158.99999999999804,1.0000000000065512,-2.000000000002,307.0000000000017,-158.99999999999804,-147.99999999999613,431.0000000000036,-191.00000000000784,32.00000000001069,-310.9999999999946,-193.00000000001205,217.9999999999893,,155.00000000000733
2021.06.08,79.00000000000685,207.99999999998596,-172.9999999999876,198.00000000000927,-151.9999999999966,8.999999999992347,17.000000000000348,351.99999999999676,-153.99999999999858,-122.0000000000141,400.00000000000034,-137.9999999999937,50.99999999998772,-272.00000000000557,-160.0000000000108,278.99999999999636,,421.9999999999691
2021.06.08,73.99999999999629,201.99999999999108,-156.99999999999648,178.00000000001148,-137.9999999999937,17.000000000000348,38.0000000000047,322.9999999999955,-152.00000000000767,-108.00000000000409,368.00000000001273,-133.00000000000534,62.00000000001182,-261.0000000000001,-134.00000000000034,244.99999999999034,,424.0000000000066
2021.06.08,43.999999999999595,193.99999999998306,-154.99999999998693,189.00000000001694,-156.00000000000057,19.999999999997797,36.0000000000027,293.99999999999426,-165.9999999999995,-137.00000000000045,341.00000000001353,-102.00000000000209,50.99999999998772,-259.9999999999936,-141.00000000000534,202.99999999998875,,254.99999999999585
2021.06.08,39.999999999995595,198.99999999999363,-163.99999999998727,174.00000000000747,-173.00000000000094,11.00000000000545,40.00000000000669,266.999999999995,-172.00000000000549,-153.99999999999636,316.0000000000052,-160.00000000000458,48.00000000000182,-320.00000000000915,-137.00000000000045,173.00000000000182,,-11.99999999999153
2021.06.08,42.999999999993044,208.99999999999253,-140.99999999999113,164.00000000000858,-180.99999999998673,9.999999999998899,36.999999999998145,270.99999999999903,-177.00000000000495,-118.99999999999977,306.00000000000625,-148.99999999999915,86.00000000001273,-319.0000000000026,-109.99999999999943,200.9999999999934,,131.00000000001887
2021.06.08,-26.0000000000149,178.99999999999582,-94.99999999999886,191.00000000000784,-194.99999999998963,18.999999999991246,50.0000000000056,254.99999999999412,-197.00000000000273,-128.00000000001432,259.9999999999936,-134.00000000001188,109.00000000000887,-346.0000000000019,-92.00000000001296,187.99999999998818,,37.9999999999381
2021.06.08,39.999999999995595,204.99999999998852,-126.99999999999534,139.00000000000023,-139.00000000000023,39.999999999995595,87.99999999999919,300.99999999999574,-177.00000000000495,-98.00000000001319,249.99999999999466,-87.99999999999919,100.99999999999909,-262.999999999991,-68.00000000001205,224.99999999999432,,428.999999999947
2021.06.08,5.999999999994898,173.00000000000094,-125.0,144.0000000000108,-139.00000000000023,38.0000000000047,94.00000000000519,320.9999999999935,-175.99999999999838,-129.99999999999545,239.99999999999577,-26.999999999999247,68.9999999999884,-205.00000000001074,-81.00000000000307,231.99999999999932,,433.99999999998636
2021.06.08,-170.00000000000347,96.99999999999153,-78.99999999999352,236.00000000001398,-256.99999999999613,8.000000000008,62.000000000006494,263.0000000000021,-226.99999999999943,-259.00000000001455,154.0000000000097,14.000000000002899,43.00000000000637,-272.00000000000557,-112.00000000000898,167.0000000000016,,-331.99999999997897
2021.06.08,-143.00000000000423,131.99999999999878,-52.99999999999727,167.00000000000603,-289.9999999999903,-11.00000000000545,73.00000000000084,282.99999999999994,-236.99999999999832,-193.9999999999884,83.00000000001084,85.00000000000173,109.00000000000887,-228.00000000000597,-38.000000000010914,241.99999999999022,,-19.99999999998363
2021.06.08,-198.00000000000927,112.000000000001,-62.99999999998818,238.0000000000049,-392.9999999999989,-76.99999999999375,-0.999999999995449,205.99999999999508,-255.00000000000523,-270.00000000001023,114.99999999999844,124.99999999999733,74.99999999998863,-228.00000000000597,-96.00000000000364,178.99999999998784,,-531.0000000000374
2021.06.08,-113.00000000000753,165.9999999999995,-89.9999999999892,168.0000000000126,-434.000000000001,-127.99999999999478,-29.999999999996696,182.99999999999983,-239.0000000000003,-210.00000000000796,129.00000000000134,87.99999999999919,100.99999999999909,-226.99999999999943,-71.00000000001216,200.9999999999934,,-506.0000000000041
2021.06.08,-104.00000000001519,122.99999999998423,-52.99999999999727,133.00000000000534,-438.9999999999894,-180.0000000000024,-15.999999999993797,156.99999999999602,-207.00000000000162,-147.99999999999613,87.99999999999919,21.999999999988695,102.00000000000387,-222.00000000001108,-11.00000000000989,204.9999999999983,,-550.0000000000412
2021.06.08,-157.00000000000713,148.99999999999915,-41.99999999998738,145.00000000001734,-470.9999999999992,-137.9999999999937,-12.999999999996348,98.99999999999353,-258.9999999999981,-197.00000000000273,38.0000000000047,-63.99999999999739,141.9999999999959,-390.0000000000015,-13.00000000000523,131.00000000000023,,-1039.9999999999777
2021.06.08,-201.00000000000674,157.99999999999147,-129.99999999999545,184.00000000000637,-570.0000000000039,-182.99999999999983,-70.0000000000034,75.00000000000284,-287.0000000000039,-370.00000000000455,41.000000000002146,18.0000000000069,42.00000000000159,-384.00000000000654,-115.0000000000091,74.99999999998863,,-1717.0000000000337
2021.06.08,-100.99999999999554,180.99999999998673,-106.99999999999932,117.00000000001154,-505.99999999998425,-181.9999999999933,-43.999999999999595,80.99999999999774,-245.0000000000063,-224.99999999999432,63.99999999999739,-11.00000000000545,96.00000000000364,-322.00000000000006,-42.00000000000159,118.99999999999977,,-1126.999999999983
2021.06.08,-76.99999999999375,153.9999999999875,-93.99999999999409,70.99999999999883,-466.9999999999952,-192.99999999999872,-5.999999999994898,97.00000000000264,-211.00000000000563,-180.00000000000682,32.999999999994145,0.0,82.99999999999841,-252.0000000000078,1.9999999999953388,134.9999999999909,,-905.0000000000291
2021.06.08,-70.0000000000145,187.99999999998818,-167.99999999999216,63.000000000013046,-509.99999999998823,-208.00000000000819,-29.999999999996696,134.0000000000008,-230.000000000008,-277.9999999999916,29.00000000001235,123.00000000000644,32.00000000001069,-184.00000000000637,-54.000000000002046,155.9999999999917,,-1006.9999999999844
2021.06.08,-15.00000000000945,241.99999999998667,-256.9999999999908,73.00000000001194,-533.99999999999,-215.99999999999397,-80.00000000000229,156.99999999999602,-236.00000000000287,-342.00000000001296,107.99999999999699,106.99999999999044,-19.000000000005457,-205.00000000001074,-142.00000000001012,164.99999999999204,,-1194.0000000000543
2021.06.08,-87.00000000001484,163.00000000000205,-180.99999999999739,198.00000000000927,-499.9999999999893,-207.00000000000162,-100.00000000000009,117.00000000000044,-224.000000000002,-312.9999999999882,202.9999999999976,-80.99999999999774,-10.99999999999568,-343.00000000000443,-168.00000000000637,110.99999999999,,-1422.9999999999982
2021.06.08,-150.00000000000568,176.99999999998272,-178.99999999998784,194.0000000000053,-523.9999999999911,-171.00000000001003,-75.9999999999983,129.9999999999968,-274.00000000000756,-381.0000000000002,116.00000000000499,43.999999999999595,3.9999999999906777,-320.9999999999935,-161.00000000000136,106.99999999999932,,-1465.0000000000161
2021.06.08,-293.99999999999426,231.99999999998778,-132.99999999999557,236.99999999999832,-687.9999999999998,-146.00000000000168,-125.99999999999278,-11.00000000000545,-400.00000000000034,-469.99999999999886,9.999999999998899,110.99999999999443,122.0000000000141,-500.00000000001154,-159.00000000000603,-8.000000000009777,,-2223.000000000022
2021.06.08,-243.99999999999977,217.99999999998488,-83.99999999998897,301.0000000000179,-574.9999999999922,-106.00000000000608,-124.99999999999733,53.00000000000304,-358.9999999999982,-347.0000000000084,163.00000000000205,69.9999999999923,164.0000000000157,-456.9999999999963,-164.00000000000148,63.99999999999295,,-1427.9999999999798
2021.06.08,-39.999999999995595,264.9999999999819,-141.9999999999959,192.00000000001438,-496.99999999999187,-151.9999999999966,-115.99999999999389,12.000000000000899,-270.0000000000036,-207.9999999999984,245.0000000000063,-8.000000000008,149.0000000000009,-363.0000000000022,-128.0000000000001,36.99999999999193,,-1023.9999999999899
2021.06.08,-79.00000000000685,202.9999999999976,-125.0,221.00000000000452,-487.99999999999955,-171.99999999999437,-114.00000000000298,-19.999999999997797,-247.00000000000833,-223.0000000000132,246.99999999999721,-136.00000000000279,99.99999999999432,-435.0000000000076,-137.00000000000045,-18.000000000000682,,-1423.0000000000407
2021.06.08,-70.99999999999883,197.99999999998707,-107.99999999998988,318.00000000001825,-469.99999999999267,-164.00000000000858,-165.9999999999995,-9.00000000000345,-240.00000000000688,-194.99999999999318,391.000000000008,-100.99999999999554,114.00000000000432,-388.0000000000106,-196.00000000001216,3.9999999999906777,,-1083.000000000003
2021.06.08,-60.99999999999994,201.99999999999108,-94.99999999999886,348.9999999999993,-461.0000000000003,-160.00000000000458,-185.00000000000182,-12.000000000000899,-235.00000000000742,-162.00000000000614,452.99999999999227,-147.00000000000824,134.9999999999909,-422.00000000001125,-212.0000000000033,4.9999999999954525,,-1008.0000000000737
2021.06.08,-53.00000000001415,186.99999999998164,-81.99999999999363,408.00000000000836,-419.9999999999982,-140.0000000000068,-200.00000000000017,-9.00000000000345,-221.00000000000452,-138.00000000000523,541.0000000000136,-178.99999999999582,133.00000000000978,-422.00000000001125,-243.99999999999977,-4.0000000000048885,,-843.0000000000244
2021.06.08,-39.00000000001125,147.99999999999258,-66.99999999999307,433.0000000000167,-380.00000000000256,-153.00000000000313,-200.99999999999562,-7.9999999999968985,-187.00000000000384,-100.99999999999909,600.0000000000006,-256.99999999999613,110.00000000001364,-422.9999999999956,-248.00000000000466,-7.000000000005002,,-779.9999999999833
2021.06.08,2.999999999997449,180.99999999998673,-83.99999999998897,411.0000000000058,-353.0000000000033,-134.99999999999625,-193.99999999999417,9.999999999998899,-180.99999999999784,-80.0000000000125,617.0000000000009,-256.00000000001177,125.0,-418.9999999999916,-246.9999999999999,9.999999999990905,,-592.0000000000156
