date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,CADJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2018.06.04,34.000000000000696,-445.0000000000065,-353.0000000000033,-231.99999999999932,-103.00000000000864,-328.0000000000061,-466.9999999999952,-442.9999999999934,380.00000000000256,-322.00000000000006,46.00000000000159,-436.9999999999985,-280.0000000000136,252.0000000000078,-289.9999999999903,37.99999999998249,283.00000000000125,-345.99999999999073,-329.00000000000153,226.99999999999943,,-3115.0000000000123
2018.06.04,34.000000000000696,-399.00000000001603,-329.00000000000153,-231.99999999999932,-25.00000000000835,-321.0000000000046,-429.99999999999704,-421.0000000000047,382.00000000000455,-320.00000000000915,58.000000000002494,-434.000000000001,-383.0,306.00000000000625,-356.00000000000074,26.999999999999247,255.00000000000966,-395.0000000000009,-353.0000000000033,276.9999999999939,,-3059.00000000003
2018.06.04,-9.999999999998899,-448.000000000004,-411.99999999999017,-233.0000000000041,-78.00000000000028,-314.99999999999864,-425.99999999999307,-443.99999999999994,425.0000000000087,-312.00000000000114,70.0000000000034,-428.00000000000614,-564.000000000009,290.00000000001245,-493.99999999999443,68.99999999998573,275.99999999999625,-493.99999999999443,-328.0000000000061,331.999999999999,,-3523.999999999995
2018.06.04,-60.00000000000449,-445.0000000000065,-408.00000000000836,-231.99999999999932,-89.00000000000574,-324.00000000000205,-408.9999999999927,-438.9999999999894,463.0000000000023,-289.0000000000059,78.99999999999574,-418.0000000000073,-578.0000000000118,304.9999999999997,-490.999999999997,132.99999999998312,301.00000000000193,-488.999999999995,-304.9999999999997,472.9999999999901,,-3222.0000000000523
2018.06.04,-72.0000000000054,-419.9999999999982,-404.0000000000044,-203.00000000000296,-79.00000000000685,-323.0000000000066,-324.9999999999975,-383.0,446.00000000000193,-248.00000000000378,93.99999999999409,-375.9999999999986,-577.0000000000052,329.00000000000153,-466.9999999999952,120.99999999999334,290.9999999999968,-485.99999999999756,-313.00000000000773,464.9999999999821,,-2930.0000000000605
2018.06.04,-68.00000000000139,-407.0000000000018,-385.99999999999744,-212.99999999999386,-69.00000000000794,-330.0000000000081,-360.0000000000048,-407.99999999998613,451.0000000000014,-275.000000000003,93.99999999999409,-404.0000000000044,-584.0000000000067,323.0000000000066,-462.9999999999912,83.9999999999952,284.000000000006,-495.9999999999964,-328.0000000000061,421.99999999998903,,-3133.0000000000173
2018.06.04,-6.0000000000060005,-390.0000000000015,-397.99999999998727,-277.9999999999916,-49.99999999999449,-331.999999999999,-353.99999999998766,-446.9999999999974,482.00000000000466,-313.00000000000773,97.9999999999981,-415.0000000000098,-751.9999999999972,328.00000000001717,-591.0000000000082,53.999999999998494,271.0000000000008,-576.9999999999942,-350.00000000000585,469.99999999999267,,-3549.999999999976
2018.06.04,-62.000000000006494,-405.0000000000109,-414.9999999999876,-248.00000000000466,-97.00000000001374,-370.00000000000364,-354.9999999999942,-452.99999999999227,479.0000000000072,-314.0000000000032,119.00000000000244,-364.9999999999931,-849.0000000000109,330.0000000000081,-644.0000000000001,45.99999999999049,290.9999999999968,-607.9999999999974,-359.0000000000093,480.99999999999807,,-3798.0000000000236
2018.06.04,-56.0000000000005,-419.9999999999982,-380.00000000000256,-304.00000000000205,-126.0000000000039,-361.0000000000002,-374.999999999992,-394.00000000000546,468.00000000000176,-323.0000000000066,70.0000000000034,-375.9999999999986,-991.0000000000085,231.0000000000034,-855.9999999999901,-19.00000000001345,272.99999999999613,-673.9999999999968,-337.0000000000095,479.99999999999153,,-4470.000000000032
2018.06.04,-63.00000000000195,-419.0000000000138,-364.9999999999931,-278.99999999999636,-119.00000000000244,-391.000000000008,-370.00000000000364,-391.9999999999924,641.0000000000027,-345.0000000000064,38.0000000000047,-346.0000000000019,-1144.999999999996,160.00000000000458,-957.9999999999922,-162.00000000001768,311.00000000000705,-707.9999999999975,-380.00000000000256,608.9999999999928,,-4683.000000000014
2018.06.04,-224.9999999999974,-451.0000000000014,-588.9999999999951,-237.99999999999955,-299.00000000000483,-453.99999999999886,-269.9999999999925,-411.0000000000058,560.0000000000049,-355.0000000000053,65.00000000000395,-184.99999999999073,-1222.9999999999964,82.00000000000429,-1036.999999999999,-250.00000000001688,332.00000000000784,-697.9999999999986,-382.00000000000455,571.9999999999948,,-5455.999999999992
2018.06.04,-196.00000000000728,-429.99999999999704,-594.99999999999,-188.99999999999295,-229.99999999999687,-446.9999999999974,-181.9999999999933,-417.99999999998505,534.0000000000011,-317.0000000000006,158.0000000000026,-231.0000000000034,-1129.0000000000023,189.00000000001694,-741.9999999999982,-64.0000000000196,302.0000000000067,-639.0000000000007,-393.00000000001,509.00000000000387,,-4509.999999999963
2018.06.04,-139.00000000000023,-277.00000000001614,-512.0000000000014,-164.00000000000148,-256.99999999999613,-441.0000000000025,-141.99999999999767,-397.99999999998727,573.0000000000013,-348.00000000000387,182.99999999999983,-8.000000000008,-1271.0,125.00000000001954,-875.0000000000035,-179.00000000001802,243.99999999999977,-632.9999999999947,-363.0000000000022,503.99999999999335,,-4378.000000000018
2018.06.04,-307.0000000000017,-426.9999999999996,-626.9999999999998,-135.00000000000512,-273.9999999999965,-544.0,-109.00000000000354,-405.9999999999952,529.0000000000017,-334.00000000000097,231.99999999999886,-148.99999999999915,-1337.0000000000105,297.9999999999983,-804.9999999999891,-210.0000000000213,299.99999999999716,-725.9999999999933,-519.0000000000028,475.99999999998755,,-5074.000000000035
2018.06.04,-361.0000000000002,-661.0000000000005,-783.0000000000003,-219.99999999999886,-351.99999999999676,-575.9999999999987,-191.00000000000784,-432.9999999999945,533.0000000000057,-325.00000000000864,187.9999999999993,-354.0000000000099,-1347.9999999999936,361.0000000000113,-801.9999999999916,-189.00000000001694,334.0000000000032,-785.9999999999978,-509.00000000000387,497.99999999999847,,-5976.000000000004
2018.06.04,-355.0000000000053,-649.999999999995,-774.9999999999924,-218.00000000000352,-314.99999999999864,-635.0000000000077,-187.99999999998818,-411.99999999999017,577.0000000000052,-377.0000000000051,210.99999999999451,-357.99999999999164,-1263.9999999999984,495.000000000001,-771.9999999999949,-154.0000000000097,433.9999999999975,-806.999999999991,-578.0000000000007,486.999999999993,,-5653.999999999982
2018.06.04,-429.0000000000016,-624.0000000000023,-818.9999999999919,-218.9999999999941,-323.0000000000066,-683.0000000000002,-92.99999999998754,-387.99999999998835,601.000000000007,-370.9999999999991,229.99999999999687,-425.0000000000087,-1564.0000000000098,486.00000000000864,-917.9999999999966,-236.00000000001398,375.0,-912.9999999999972,-631.9999999999992,497.99999999999847,,-6446.999999999986
2018.06.04,-407.0000000000018,-541.9999999999981,-737.9999999999942,-161.99999999999193,-283.000000000011,-690.9999999999972,-80.99999999999774,-373.00000000000114,647.0000000000086,-436.00000000000307,226.99999999999943,-385.99999999999744,-1551.0000000000134,521.0000000000159,-970.0000000000042,-323.0000000000066,307.00000000000216,-950.9999999999908,-692.0000000000038,485.0000000000021,,-6398.999999999984
2018.06.04,-429.99999999999704,-551.0000000000126,-768.9999999999975,-111.99999999999477,-212.99999999999653,-690.9999999999972,-70.99999999999883,-350.00000000000585,585.0000000000022,-396.00000000000745,219.99999999999798,-405.9999999999952,-1419.999999999999,565.9999999999999,-907.9999999999977,-283.000000000011,286.00000000000136,-934.9999999999969,-692.0000000000038,493.99999999999443,,-6076.0000000000155
2018.06.04,-468.9999999999972,-554.00000000001,-828.9999999999909,-114.99999999999488,-280.0000000000136,-712.0000000000015,25.999999999992696,-373.00000000000114,592.9999999999991,-409.99999999999926,293.99999999999426,-319.0000000000026,-1483.9999999999964,530.0000000000082,-890.9999999999974,-301.0000000000179,310.0000000000023,-928.9999999999909,-686.0000000000089,478.999999999985,,-6120.000000000042
2018.06.04,-492.999999999999,-601.000000000007,-890.9999999999974,-30.9999999999917,-404.0000000000044,-741.0000000000027,-5.999999999994898,-390.0000000000015,618.0000000000074,-436.9999999999985,297.00000000000284,-334.9999999999964,-1625.999999999994,475.0000000000032,-968.9999999999976,-338.0000000000161,266.00000000000534,-976.9999999999945,-699.0000000000052,527.9999999999951,,-6753.999999999987
2018.06.04,-389.000000000006,-531.9999999999991,-723.9999999999914,-105.99999999999454,-304.9999999999997,-709.9999999999995,-48.99999999998794,-322.00000000000006,648.0000000000041,-443.0000000000045,227.99999999999488,-330.0000000000081,-1561.0000000000123,453.99999999999886,-1024.0000000000027,-409.99999999999926,265.00000000000057,-967.9999999999911,-719.000000000003,497.99999999999847,,-6499.000000000001
2018.06.04,-356.00000000000074,-533.0000000000057,-680.9999999999983,-135.99999999999568,-212.00000000001216,-705.0000000000001,-51.000000000001044,-330.9999999999924,655.0000000000056,-451.0000000000014,214.99999999999852,-384.9999999999909,-1638.0000000000061,451.0000000000014,-1049.9999999999955,-468.00000000000176,243.99999999999977,-995.9999999999969,-746.0000000000023,495.000000000001,,-6678.999999999994
2018.06.04,-290.9999999999968,-326.0000000000041,-634.0000000000013,-180.99999999999739,-319.0000000000026,-675.0000000000034,-8.000000000008,-367.99999999999056,678.0000000000008,-500.00000000000045,292.9999999999988,-201.00000000000674,-1685.0000000000032,356.00000000000074,-1066.9999999999957,-504.0000000000156,274.0000000000009,-978.9999999999966,-735.0000000000078,472.9999999999901,,-6399.000000000038
2018.06.04,-289.0000000000059,-324.0000000000132,-702.0000000000026,-188.99999999999295,-340.00000000000693,-692.9999999999992,-22.999999999995246,-504.9999999999999,658.9999999999985,-536.0000000000032,339.0000000000004,-154.0000000000097,-1713.9999999999934,345.0000000000175,-1021.0000000000052,-428.00000000000614,221.00000000000364,-964.9999999999936,-748.9999999999997,464.9999999999821,,-6603.000000000026
2018.06.04,-189.00000000000583,-233.00000000001654,-587.0000000000042,-233.0000000000041,-171.99999999999437,-668.0000000000019,-80.99999999999774,-496.99999999999187,709.9999999999995,-589.0000000000061,268.0000000000016,-181.00000000000892,-1917.0000000000132,240.00000000001796,-1296.0000000000082,-648.0000000000041,188.0000000000024,-978.0000000000011,-725.000000000009,465.99999999998863,,-7122.000000000056
2018.06.04,-51.000000000001044,-60.99999999999994,-465.0000000000043,-278.99999999999636,-174.00000000000747,-596.0000000000076,5.999999999994898,-470.9999999999992,755.0000000000057,-577.0000000000052,373.00000000000114,178.00000000001148,-2141.9999999999995,242.00000000000887,-1140.999999999992,-524.0000000000133,317.0000000000073,-906.9999999999911,-642.0000000000092,463.9999999999977,,-5694.999999999998
2018.06.04,29.000000000001247,156.99999999998494,-415.99999999999415,-304.00000000000205,-184.00000000000637,-565.9999999999999,113.99999999999189,-516.0000000000053,828.0000000000065,-573.0000000000013,468.9999999999972,414.00000000000324,-2205.0000000000127,192.00000000001438,-1210.0,-565.9999999999999,328.00000000000296,-900.9999999999962,-641.0000000000027,536.9999999999875,,-5014.000000000032
2018.06.04,47.9999999999925,150.99999999999002,-421.0000000000047,-323.99999999999807,-178.00000000001148,-572.0000000000058,8.999999999992347,-546.9999999999864,848.0000000000043,-628.0000000000064,436.00000000000307,398.9999999999938,-2176.0,211.00000000000563,-1190.0000000000023,-530.0000000000082,379.0000000000049,-906.9999999999911,-628.0000000000064,498.9999999999828,,-5121.000000000052
2018.06.04,47.9999999999925,163.9999999999864,-356.00000000000074,-310.0000000000023,-46.999999999997044,-563.0000000000024,69.9999999999923,-485.0000000000021,864.0000000000092,-596.0000000000076,431.0000000000036,266.0000000000107,-2204.000000000006,281.0000000000201,-1197.0000000000036,-553.0000000000035,307.00000000000216,-956.9999999999967,-685.0000000000023,540.9999999999915,,-4981.0000000000155
2018.06.04,37.99999999999359,71.99999999998319,-418.0000000000073,-323.99999999999807,-113.00000000000753,-623.0000000000069,34.000000000000696,-527.9999999999951,894.0000000000059,-626.9999999999998,414.9999999999987,232.00000000000998,-2156.0000000000023,300.00000000001137,-1231.0000000000043,-593.0000000000213,308.9999999999975,-986.9999999999934,-707.000000000002,536.9999999999875,,-5476.000000000049
2018.06.04,31.000000000003247,27.999999999983594,-434.000000000001,-307.9999999999927,-113.00000000000753,-634.0000000000013,5.000000000010552,-517.9999999999962,880.000000000003,-633.0000000000058,399.0000000000049,192.99999999999872,-2106.9999999999923,270.99999999999903,-1246.9999999999982,-619.000000000014,329.9999999999983,-978.9999999999966,-737.0000000000099,507.9999999999973,,-5684.000000000016
2018.06.04,-1.0000000000065512,10.999999999983245,-455.0000000000054,-307.9999999999927,-136.00000000000279,-650.0000000000061,5.999999999994898,-516.0000000000053,887.9999999999999,-641.9999999999982,409.99999999999926,167.9999999999904,-2174.000000000009,311.0000000000168,-1208.000000000009,-621.0000000000049,381.0000000000002,-973.999999999997,-724.0000000000024,503.99999999999335,,-5730.000000000062
2018.06.04,-23.00000000000635,100.99999999999554,-469.0000000000083,-325.00000000000284,-120.00000000000898,-633.0000000000058,83.9999999999952,-536.0000000000032,880.000000000003,-633.0000000000058,451.9999999999969,316.0000000000052,-2245.9999999999923,309.0000000000037,-1214.0000000000039,-606.0000000000176,374.00000000000944,-963.9999999999982,-699.0000000000052,519.9999999999872,,-5432.000000000063
2018.06.04,-1.0000000000065512,149.9999999999835,-438.9999999999894,-343.9999999999941,-113.00000000000753,-600.0000000000006,113.99999999999189,-531.9999999999991,892.9999999999993,-601.000000000007,502.00000000000244,415.0000000000098,-2283.0000000000127,326.0000000000041,-1234.0000000000018,-472.00000000000574,415.9999999999968,-970.9999999999997,-641.0000000000027,603.9999999999824,,-4811.000000000056
2018.06.04,12.000000000000899,171.99999999999437,-417.0000000000007,-415.9999999999968,-90.99999999999665,-575.0000000000033,134.99999999999625,-514.9999999999987,889.0000000000065,-557.0000000000075,497.000000000003,407.0000000000018,-2237.0,338.0000000000161,-1205.999999999996,-428.00000000000614,421.0000000000065,-963.9999999999982,-626.0000000000043,621.9999999999892,,-4538.9999999999945
2018.06.04,20.999999999993246,170.00000000000347,-415.99999999999415,-430.9999999999974,-90.99999999999665,-545.0000000000066,133.00000000000534,-509.00000000000387,879.0000000000075,-538.0000000000051,500.9999999999959,344.00000000001097,-2188.0000000000123,327.00000000001063,-1163.000000000003,-381.0000000000091,460.9999999999985,-966.0000000000002,-605.0,622.9999999999958,,-4374.000000000007
2018.06.04,-46.999999999997044,177.00000000000495,-435.0000000000076,-411.00000000000136,-107.99999999999699,-575.0000000000033,168.0000000000126,-492.9999999999879,751.0000000000017,-564.000000000009,510.99999999999477,373.00000000000114,-2256.0000000000136,328.00000000001717,-1164.9999999999939,-479.0000000000072,445.99999999999795,-957.9999999999922,-655.0000000000056,463.9999999999977,,-4927.999999999987
2018.06.05,-121.00000000000443,153.00000000000313,-462.9999999999912,-387.00000000000045,-137.9999999999937,-553.0000000000035,182.99999999999983,-478.999999999985,478.0000000000006,-536.9999999999986,446.9999999999974,401.99999999999125,-2323.9999999999927,251.00000000000122,-1310.9999999999955,-644.0000000000001,424.0000000000066,-925.9999999999935,-587.9999999999997,414.9999999999876,,-5717.999999999971
2018.06.05,-79.00000000000685,173.99999999998528,-431.99999999998795,-388.9999999999958,-124.00000000001299,-548.0000000000041,144.99999999999514,-502.00000000000244,722.0000000000005,-540.0000000000072,495.9999999999964,429.99999999999704,-2204.000000000006,314.00000000001427,-1157.000000000008,-401.00000000000693,444.0000000000026,-915.9999999999945,-592.0000000000036,580.0000000000027,,-4579.000000000043
2018.06.05,-26.000000000003798,151.9999999999966,-435.9999999999919,-436.9999999999976,-120.00000000000898,-573.0000000000013,163.00000000000205,-492.0000000000035,843.0000000000049,-548.0000000000041,482.00000000000466,422.00000000001125,-2193.0000000000005,321.0000000000157,-1150.0000000000066,-446.0000000000131,478.9999999999992,-929.9999999999975,-620.0000000000094,570.9999999999882,,-4538.0000000000155
2018.06.05,-2.999999999997449,166.99999999998383,-442.00000000000904,-484.99999999999943,-192.00000000001438,-580.0000000000027,184.00000000000637,-495.99999999998533,869.0000000000086,-548.9999999999995,509.9999999999993,435.9999999999919,-2276.0000000000114,253.00000000001432,-1218.000000000008,-438.00000000000506,502.00000000000955,-948.9999999999999,-582.0000000000048,626.9999999999998,,-4662.000000000023
2018.06.05,7.9999999999968985,168.99999999999693,-438.9999999999894,-533.9999999999918,-153.00000000000313,-587.0000000000042,151.00000000001222,-522.9999999999845,891.0000000000084,-577.0000000000052,502.00000000000244,483.99999999999557,-2295.0000000000027,297.9999999999983,-1228.9999999999911,-443.99999999999994,579.9999999999983,-951.9999999999973,-596.0000000000076,617.0000000000009,,-4628.999999999966
2018.06.05,24.000000000001798,164.99999999999292,-452.99999999999227,-570.999999999998,-170.00000000000347,-592.9999999999991,147.00000000000824,-520.9999999999936,897.9999999999987,-585.0000000000022,512.9999999999968,472.00000000000574,-2261.000000000002,297.9999999999983,-1192.9999999999995,-475.0000000000032,584.0000000000032,-936.999999999999,-616.0000000000055,580.999999999987,,-4693.000000000005
2018.06.05,-7.0000000000014495,121.99999999999989,-479.99999999999153,-560.0000000000023,-211.00000000000563,-635.0000000000077,127.99999999999478,-534.9999999999966,804.0000000000047,-604.0000000000045,505.99999999999534,438.9999999999894,-2282.0000000000064,286.00000000000847,-1201.0000000000077,-509.00000000000387,537.9999999999967,-948.9999999999999,-639.0000000000007,481.99999999998244,,-5307.000000000056
2018.06.05,-12.000000000000899,132.99999999998312,-453.99999999999886,-483.99999999999466,-156.00000000000057,-614.9999999999989,151.9999999999966,-503.99999999999335,790.0000000000018,-587.9999999999997,480.99999999999807,418.0000000000073,-2058.000000000004,287.9999999999994,-1045.9999999999914,-519.0000000000028,506.0000000000002,-836.9999999999989,-631.9999999999992,432.9999999999945,,-4704.000000000003
2018.06.05,0.0,160.99999999998892,-407.0000000000018,-504.99999999999545,-157.00000000000713,-635.0000000000077,168.99999999999693,-468.9999999999861,797.0000000000033,-622.0000000000003,478.9999999999961,442.00000000000904,-2110.000000000012,249.00000000001032,-1102.000000000003,-650.0000000000173,510.9999999999957,-840.9999999999917,-672.0000000000059,392.9999999999989,,-4969.00000000003
2018.06.05,0.0,157.99999999999147,-421.99999999998903,-507.000000000005,-180.0000000000024,-655.0000000000056,158.99999999999804,-478.999999999985,768.000000000002,-638.0000000000052,487.0000000000041,441.0000000000025,-2147.00000000001,256.00000000001177,-1124.9999999999982,-650.0000000000173,515.0000000000006,-856.9999999999967,-690.0000000000017,371.99999999999454,,-5194.000000000011
2018.06.05,10.999999999994348,173.00000000000094,-395.99999999999636,-466.99999999999875,-146.00000000000168,-635.0000000000077,164.99999999999292,-461.0000000000003,755.0000000000057,-621.0000000000049,490.00000000000153,449.9999999999948,-2129.000000000003,226.99999999999943,-1133.9999999999907,-656.0000000000122,462.0000000000033,-850.9999999999907,-675.0000000000034,387.000000000004,,-5051.000000000013
2018.06.05,29.000000000001247,232.99999999999432,-367.0000000000062,-477.99999999999443,-113.00000000000753,-609.000000000004,182.99999999999983,-458.00000000000284,736.0000000000033,-604.0000000000045,495.000000000001,486.999999999993,-1954.9999999999957,256.00000000001177,-951.9999999999973,-601.000000000007,489.0000000000043,-757.999999999992,-674.000000000008,312.9999999999855,,-4348.0000000000255
2018.06.05,48.99999999999905,185.99999999999727,-391.9999999999924,-468.9999999999941,-119.00000000000244,-616.0000000000055,120.99999999999334,-512.9999999999857,728.0000000000064,-624.0000000000023,492.999999999999,455.0000000000054,-1939.0000000000018,267.0000000000172,-950.0000000000064,-596.0000000000188,493.9999999999998,-764.9999999999934,-669.0000000000085,317.9999999999961,,-4540.999999999997
2018.06.05,63.99999999999739,182.99999999999983,-401.00000000000693,-465.999999999994,-117.00000000001154,-575.0000000000033,100.0000000000112,-522.9999999999845,799.0000000000052,-592.0000000000036,492.0000000000035,445.0000000000065,-1934.9999999999977,292.00000000000335,-964.9999999999936,-466.00000000001086,516.9999999999959,-778.0000000000009,-605.0,428.9999999999905,,-4101.999999999994
2018.06.05,75.00000000000284,204.00000000000418,-360.0000000000048,-484.99999999999943,-86.0000000000083,-551.0000000000015,96.99999999999153,-520.9999999999936,775.0000000000034,-592.0000000000036,485.99999999999756,442.9999999999934,-1964.9999999999945,277.00000000001614,-980.0000000000031,-469.0000000000083,489.0000000000043,-783.9999999999958,-603.0000000000091,411.99999999999017,,-4138.000000000019
2018.06.05,80.00000000000229,221.00000000000452,-357.99999999999164,-564.9999999999977,-87.00000000001484,-534.0000000000011,83.00000000001084,-510.99999999999477,725.000000000009,-564.000000000009,471.99999999999466,432.9999999999945,-1998.9999999999952,252.0000000000078,-1015.9999999999947,-429.00000000001273,493.0000000000092,-791.9999999999927,-576.0000000000099,400.00000000000034,,-4271.999999999981
2018.06.05,95.00000000000064,211.99999999998997,-333.9999999999899,-542.9999999999922,-66.99999999999484,-507.9999999999973,96.99999999999153,-496.99999999999187,726.0000000000044,-546.000000000002,461.0000000000003,434.000000000001,-1944.9999999999968,243.99999999999977,-1008.9999999999932,-401.00000000000693,531.0000000000059,-779.9999999999918,-563.0000000000024,446.9999999999974,,-3945.999999999968
2018.06.05,37.99999999999359,175.99999999999838,-360.0000000000048,-581.9999999999936,-70.99999999999883,-548.9999999999995,96.99999999999153,-495.99999999998533,696.0000000000077,-562.0000000000069,439.0000000000005,374.999999999992,-1839.9999999999973,243.99999999999977,-933.000000000006,-483.0000000000112,481.00000000000875,-754.9999999999945,-612.0000000000015,337.99999999999386,,-4359.000000000014
2018.06.05,-2.000000000002,122.99999999998423,-415.99999999999415,-480.99999999999454,-127.99999999999478,-578.0000000000007,116.00000000000499,-470.9999999999992,686.0000000000089,-553.999999999999,434.9999999999965,370.00000000000364,-1822.0000000000125,242.00000000000887,-934.9999999999969,-469.0000000000083,487.99999999999955,-745.9999999999911,-621.0000000000049,341.99999999999784,,-4420.999999999992
2018.06.05,-68.99999999999685,38.0000000000047,-506.9999999999908,-438.0000000000024,-195.9999999999962,-651.999999999997,110.99999999999443,-479.99999999999153,697.0000000000032,-582.0000000000048,431.99999999999903,358.9999999999982,-1832.0000000000114,236.99999999999832,-930.0000000000086,-581.0000000000093,478.00000000000864,-727.9999999999953,-658.0000000000031,316.99999999998954,,-4984.000000000011
2018.06.05,-75.00000000000284,-7.0000000000014495,-526.9999999999886,-414.99999999999204,-259.9999999999936,-702.0000000000026,90.00000000001229,-526.0000000000042,692.0000000000038,-633.0000000000058,439.0000000000005,324.9999999999975,-1991.9999999999939,220.00000000002018,-1032.999999999995,-702.0000000000026,475.0000000000085,-788.9999999999952,-712.0000000000015,272.99999999998994,,-5858.999999999948
2018.06.05,-101.00000000000664,55.99999999998939,-475.0000000000032,-471.9999999999942,-211.00000000000563,-678.0000000000008,112.000000000001,-480.99999999999807,717.000000000001,-641.0000000000027,414.9999999999987,337.99999999999386,-2029.9999999999984,185.00000000001293,-1126.999999999989,-756.0000000000011,504.0000000000049,-878.000000000001,-744.0000000000002,329.00000000000153,,-5937.999999999997
2018.06.05,-168.99999999999693,-39.999999999995595,-592.9999999999991,-426.9999999999925,-249.00000000001032,-690.9999999999972,112.000000000001,-492.9999999999879,638.0000000000052,-607.0000000000019,436.00000000000307,324.9999999999975,-1876.000000000011,197.00000000000273,-1000.0000000000009,-648.0000000000041,521.0000000000008,-757.999999999992,-686.0000000000089,275.9999999999874,,-5732.0
2018.06.05,-201.00000000000674,-490.999999999997,-611.000000000006,-418.99999999999693,-253.99999999999866,-700.0000000000006,-228.99999999999034,-459.99999999999375,546.000000000002,-567.0000000000064,148.99999999999915,-400.00000000000034,-1631.0000000000048,362.00000000001785,-736.0000000000033,-580.0000000000027,442.99999999999784,-697.9999999999986,-724.0000000000024,195.9999999999962,,-7004.999999999995
